window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,27.91,29.28,1245.8787,0.0,0,103454.3898,54608.4224,27.7218,701.9205,0.1416
0,hotel/frontend,0.48,81.02,2163.5387,0.0,0,0.0,0.0,0.4768,0.0,0.077
0,hotel/geo,1.28,23.17,2163.4587,0.0,0,4291.4103,2265.2219,1.2714,0.0,0.0771
0,hotel/jaeger,0.34,14.79,1125.4087,0.0,0,0.0,0.0,0.3377,0.0,0.0746
0,hotel/memcached-profile,0.44,7.68,1123.6487,0.0,0,0.0,0.0,0.437,0.0,0.0746
0,hotel/memcached-rate,0.4,7.54,1123.6487,0.0,0,0.0,0.0,0.3973,0.0,0.0745
0,hotel/memcached-reserve,0.4,7.06,1123.6487,0.0,0,0.0,0.0,0.3973,0.0,0.0745
0,hotel/mongodb-geo,11.75,62.4,1444.8287,0.0234,2,3129.5895,1651.9545,11.6708,701.9205,0.1036
0,hotel/mongodb-profile,11.43,63.8,1444.8287,0.0234,2,5191.5598,2740.366,11.3529,701.9205,0.1029
0,hotel/mongodb-rate,10.26,65.56,1444.8287,0.0,0,6583.6515,3475.1819,10.1908,701.9205,0.1001
0,hotel/mongodb-recommendation,12.3,62.71,1444.8287,0.0234,2,3516.8631,1856.377,12.2171,701.9205,0.1049
0,hotel/mongodb-reservation,11.6,148.23,1444.8287,0.0234,2,3328.4597,1756.9282,11.5218,701.9205,0.1059
0,hotel/mongodb-user,13.48,62.87,1444.8287,0.0234,2,3401.7277,1795.6027,13.3891,701.9205,0.1078
0,hotel/profile,1.22,35.45,2163.4587,0.0,0,2669.0479,1408.8575,1.2118,0.0,0.0774
0,hotel/rate,1.54,33.87,2163.5387,0.0,0,8394.4173,4430.995,1.5296,0.0,0.0781
0,hotel/recommendation,1.44,22.09,2163.4587,0.0,0,4678.684,2469.6444,1.4303,0.0,0.0775
