window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,29.09,32.58,1176.5621,0.0,0,95621.9707,47870.1334,7.2851,294.3905,0.1445
0,hotel/frontend,0.78,84.23,2093.9121,0.0,0,0.0,0.0,0.1953,0.0,0.0778
0,hotel/geo,1.39,20.01,2093.8321,0.0,0,6136.4988,3072.0452,0.3481,0.0,0.0773
0,hotel/jaeger,0.32,14.88,1055.7821,0.0,0,0.0,0.0,0.0801,0.0,0.0745
0,hotel/memcached-profile,0.48,7.66,1054.0221,0.0,0,0.0,0.0,0.1202,0.0,0.0747
0,hotel/memcached-rate,0.45,7.45,1054.0221,0.0,0,0.0,0.0,0.1127,0.0,0.0746
0,hotel/memcached-reserve,0.37,7.13,1054.0221,0.0,0,0.0,0.0,0.0927,0.0,0.0744
0,hotel/mongodb-geo,10.35,170.82,1375.2021,0.0,0,3195.9097,1599.9317,2.592,294.3905,0.1036
0,hotel/mongodb-profile,11.02,172.78,1375.2021,0.0,0,9305.996,4658.7544,2.7598,294.3905,0.1053
0,hotel/mongodb-rate,12.6,172.04,1375.2021,0.0312,2,2905.3725,1454.4834,3.1554,294.3905,0.1091
0,hotel/mongodb-recommendation,10.99,170.67,1375.2021,0.0,0,4569.3585,2287.5057,2.7522,294.3905,0.1052
0,hotel/mongodb-reservation,12.67,294.75,1375.2021,0.0547,4,3495.2511,1749.7876,3.173,294.3905,0.1131
0,hotel/mongodb-user,11.55,171.57,1375.2021,0.0273,2,4692.6167,2349.211,2.8925,294.3905,0.1065
0,hotel/profile,1.48,35.4,2093.8321,0.0,0,5722.7033,2864.8915,0.3706,0.0,0.078
0,hotel/rate,2.0,25.83,2093.9121,0.0,0,6541.4901,3274.7914,0.5009,0.0,0.0789
0,hotel/recommendation,1.35,18.48,2093.8321,0.0,0,6022.0447,3014.7474,0.3381,0.0,0.0771
0,hotel/reservation,1.32,101.84,2093.8321,0.0,0,6259.757,3133.7506,0.3306,0.0,0.0797
0,hotel/search,0.52,26.36,2093.8321,0.0,0,0.0,0.0,0.1302,0.0,0.0754
0,hotel/user,1.22,16.19,2093.8321,0.0,0,5872.374,2939.8194,0.3055,0.0,0.0768
0,hotel2/consul,28.67,30.29,1176.5621,0.0,0,88349.7354,44229.5175,7.1799,294.3905,0.1434
0,hotel2/frontend,0.91,72.62,2093.9121,0.0,0,0.0,0.0,0.2279,0.0,0.0778
0,hotel2/geo,1.4,20.44,2093.8321,0.0,0,6374.2111,3191.0484,0.3506,0.0,0.0773
0,hotel2/jaeger,0.31,14.9,1055.7821,0.0,0,0.0,0.0,0.0776,0.0,0.0745
0,hotel2/memcached-profile,0.47,7.68,1054.0221,0.0,0,0.0,0.0,0.1177,0.0,0.0747
0,hotel2/memcached-rate,0.38,7.43,1054.0221,0.0,0,0.0,0.0,0.0952,0.0,0.0745
0,hotel2/memcached-reserve,0.36,7.09,1054.0221,0.0,0,0.0,0.0,0.0902,0.0,0.0744
0,hotel2/mongodb-geo,13.04,165.08,1375.2021,0.1094,20,3847.4175,1926.0886,3.2656,294.3905,0.1099
0,hotel2/mongodb-profile,13.34,164.91,1375.2021,0.0898,18,4666.2043,2335.9885,3.3408,294.3905,0.1107
0,hotel2/mongodb-rate,15.0,164.88,1375.2021,0.082,14,5194.4538,2600.44,3.7565,294.3905,0.1147
0,hotel2/mongodb-recommendation,11.04,163.52,1375.2021,0.0547,14,4270.0171,2137.6498,2.7648,294.3905,0.1051
0,hotel2/mongodb-reservation,13.37,284.43,1375.2021,0.0,0,4833.4833,2419.7314,3.3483,294.3905,0.1145
0,hotel2/mongodb-user,12.08,164.39,1375.2021,0.0547,14,3574.4885,1789.4553,3.0252,294.3905,0.1076
0,hotel2/profile,1.51,36.57,2093.8321,0.0,0,4023.5007,2014.2391,0.3782,0.0,0.0781
0,hotel2/rate,1.34,26.27,2093.9121,0.0,0,4692.6167,2349.211,0.3356,0.0,0.0774
0,hotel2/recommendation,1.14,18.35,2093.8321,0.0,0,2720.4851,1361.9254,0.2855,0.0,0.0766
0,hotel2/reservation,1.31,97.2,2093.8321,0.0,0,5035.9789,2521.1045,0.3281,0.0,0.0795
0,hotel2/search,0.57,25.18,2093.8321,0.0,0,0.0,0.0,0.1427,0.0,0.0755
0,hotel2/user,2.03,16.74,2093.8321,0.0,0,6294.9737,3151.3807,0.5084,0.0,0.0787
0,sa1/customer-feedback,118.09,3677.53,8165.6521,3.8047,38,4410.8837,2208.1702,29.5735,294.3905,0.4731
0,sa2/customer-feedback,121.28,3573.14,8072.3421,3.8242,38,5071.1956,2538.7346,30.3724,294.3905,0.4776
1,hotel/consul,29.61,32.82,1176.5621,0.0,0,88429.3507,44269.3744,7.1654,294.3905,0.1458
1,hotel/frontend,0.49,84.23,2093.9121,0.0,0,0.0,0.0,0.1186,0.0,0.0771
1,hotel/geo,1.53,20.02,2093.8321,0.0,0,5598.4451,2802.6856,0.3702,0.0,0.0776
1,hotel/jaeger,0.35,14.88,1055.7821,0.0,0,0.0,0.0,0.0847,0.0,0.0746
1,hotel/memcached-profile,0.46,7.66,1054.0221,0.0,0,0.0,0.0,0.1113,0.0,0.0747
1,hotel/memcached-rate,0.43,7.45,1054.0221,0.0,0,0.0,0.0,0.1041,0.0,0.0746
1,hotel/memcached-reserve,0.34,7.13,1054.0221,0.0,0,0.0,0.0,0.0823,0.0,0.0744
1,hotel/mongodb-geo,11.75,171.37,1375.2021,0.0273,2,3260.3258,1632.1796,2.8434,294.3905,0.107
1,hotel/mongodb-profile,11.54,172.77,1375.2021,0.0273,2,6585.8581,3297.0028,2.7926,294.3905,0.1066
1,hotel/mongodb-rate,10.0,172.03,1375.2021,0.0,0,4564.4561,2285.0515,2.4199,0.0,0.1028
1,hotel/mongodb-recommendation,11.65,170.46,1375.2021,0.0273,2,4005.5431,2005.2492,2.8192,294.3905,0.1067
1,hotel/mongodb-reservation,9.94,294.59,1375.2021,0.0,0,3549.0975,1776.7441,2.4054,0.0,0.1065
1,hotel/mongodb-user,10.63,171.32,1375.2021,0.0,0,3912.391,1958.6155,2.5724,294.3905,0.1043
1,hotel/profile,1.2,35.39,2093.8321,0.0,0,5905.8473,2956.5768,0.2904,0.0,0.0773
1,hotel/rate,1.11,25.81,2093.9121,0.0,0,6026.9451,3017.2006,0.2686,0.0,0.0768
1,hotel/recommendation,1.54,18.48,2093.8321,0.0,0,7983.1406,3996.5084,0.3727,0.0,0.0776
1,hotel/reservation,1.4,101.84,2093.8321,0.0,0,7079.5646,3544.1614,0.3388,0.0,0.0799
1,hotel/search,0.91,26.36,2093.8321,0.0,0,698.6412,349.7528,0.2202,0.0,0.0763
1,hotel/user,1.92,16.44,2093.8321,0.0,0,5607.7604,2807.3489,0.4646,0.0,0.0785
1,hotel2/consul,29.33,30.3,1176.5621,0.0,0,100129.2627,50126.5675,7.0976,294.3905,0.145
1,hotel2/frontend,0.53,72.62,2093.9121,0.0,0,0.0,0.0,0.1283,0.0,0.0769
1,hotel2/geo,1.32,20.43,2093.8321,0.0,0,6269.1407,3138.4482,0.3194,0.0,0.0771
1,hotel2/jaeger,2.45,14.9,1055.7821,0.0,0,540.2826,270.4755,0.5929,0.0,0.0797
1,hotel2/memcached-profile,0.44,7.68,1054.0221,0.0,0,0.0,0.0,0.1065,0.0,0.0746
1,hotel2/memcached-rate,0.43,7.43,1054.0221,0.0,0,0.0,0.0,0.1041,0.0,0.0746
1,hotel2/memcached-reserve,0.37,7.09,1054.0221,0.0,0,0.0,0.0,0.0895,0.0,0.0744
1,hotel2/mongodb-geo,10.35,165.05,1375.2021,0.0,0,5253.7821,2630.1409,2.5046,294.3905,0.1034
1,hotel2/mongodb-profile,9.7,165.19,1375.2021,0.0,0,3101.9671,1552.9023,2.3473,0.0,0.1019
1,hotel2/mongodb-rate,12.05,164.59,1375.2021,0.0,0,3409.3693,1706.7935,2.916,294.3905,0.1075
1,hotel2/mongodb-recommendation,12.02,163.34,1375.2021,0.0312,2,4089.3801,2047.2196,2.9087,294.3905,0.1074
1,hotel2/mongodb-reservation,13.14,284.67,1375.2021,0.0469,2,3781.9779,1893.3283,3.1798,294.3905,0.1139
1,hotel2/mongodb-user,9.92,163.95,1375.2021,0.0,0,3809.9236,1907.3185,2.4006,0.0,0.1024
1,hotel2/profile,1.33,36.56,2093.8321,0.0,0,5346.9343,2676.7746,0.3218,0.0,0.0777
1,hotel2/rate,1.31,26.27,2093.9121,0.0,0,5123.3691,2564.8537,0.317,0.0,0.0773
1,hotel2/recommendation,1.69,18.35,2093.8321,0.0,0,8011.0862,4010.4985,0.409,0.0,0.078
1,hotel2/reservation,1.59,96.95,2093.8321,0.0,0,5468.0321,2737.3984,0.3848,0.0,0.0802
1,hotel2/search,0.58,25.18,2093.8321,0.0,0,0.0,0.0,0.1404,0.0,0.0755
