window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,sa1/customer-feedback,125.0,4202.75,8801.6608,0.0,0,19123.9613,7885.5801,29.5034,530.8008,0.5062
0,sa2/customer-feedback,118.73,3291.37,7945.9708,0.0,0,15112.5938,6231.5316,28.0235,530.8008,0.4626
0,sa3/customer-feedback,132.28,3098.78,7839.9408,0.0,0,15827.7989,6526.4395,31.2217,530.8008,0.4893
0,sa4/customer-feedback,122.62,3032.59,7791.7908,3.9062,38,13930.9507,5744.2925,28.9417,530.8008,0.4639
0,sa5/customer-feedback,37.59,2905.02,7740.9308,0.0,0,33428.0624,13783.7377,8.8723,530.8008,0.2548
0,sn1/compose-post-service,0.02,32.15,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0744
0,sn1/home-timeline-redis,4.93,2775.97,2300.4108,0.0,0,43876.2754,18091.9571,1.1636,0.0,0.1719
0,sn1/home-timeline-service,0.03,72.75,1415.9708,0.0,0,0.0,0.0,0.0071,0.0,0.0757
0,sn1/jaeger,0.54,1275.27,1239.5508,0.0,0,0.0,0.0,0.1275,0.0,0.1145
0,sn1/media-frontend,0.0,2026.63,1812.9808,0.0,0,0.0,0.0,0.0,0.0,0.1366
0,sn1/media-memcached,0.28,4.64,1239.8808,0.0,0,0.0,0.0,0.0661,0.0,0.0741
0,sn1/media-mongodb,15.53,69.62,1866.2308,0.0273,2,19808.0705,8167.6659,3.6655,530.8008,0.113
0,sn1/media-service,0.0,4.48,1415.9708,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn1/nginx-thrift,6.03,33298.0,1784.8708,0.0,0,49722.2994,20502.5084,1.4232,0.0,1.1282
0,sn1/post-storage-memcached,0.45,69.84,1239.8808,0.0,0,0.0,0.0,0.1062,0.0,0.0766
0,sn1/post-storage-mongodb,15.95,6606.67,3797.5208,0.0273,2,16822.8668,6936.7461,3.7646,530.8008,0.3182
0,sn1/post-storage-service,0.1,93.11,1415.9708,0.0,0,0.0,0.0,0.0236,0.0,0.0765
0,sn1/social-graph-mongodb,16.2,747.53,1922.4408,0.0273,2,14863.8268,6128.955,3.8236,530.8008,0.1358
0,sn1/social-graph-redis,2.73,20.38,1268.1208,0.0,0,47638.8759,19643.4289,0.6444,0.0,0.0805
0,sn1/social-graph-service,0.12,33.07,1415.9708,0.0,0,0.0,0.0,0.0283,0.0,0.0746
0,sn1/text-service,0.03,6.75,1415.9708,0.0,0,0.0,0.0,0.0071,0.0,0.0736
0,sn1/unique-id-service,0.02,4.53,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0735
0,sn1/url-shorten-memcached,0.31,4.64,1239.8808,0.0,0,0.0,0.0,0.0732,0.0,0.0742
0,sn1/url-shorten-mongodb,15.32,5535.21,2878.4308,0.0312,2,13806.5672,5693.0042,3.6159,530.8008,0.2832
0,sn1/url-shorten-service,0.12,6.93,1415.9708,0.0,0,0.0,0.0,0.0283,0.0,0.0738
0,sn1/user-memcached,0.34,6.36,1239.8808,0.0,0,0.0,0.0,0.0802,0.0,0.0743
0,sn1/user-mention-service,0.03,5.62,1415.9708,0.0,0,0.0,0.0,0.0071,0.0,0.0736
0,sn1/user-mongodb,16.18,93.49,1866.8408,0.0273,2,11256.7057,4641.5935,3.8189,530.8008,0.1153
0,sn1/user-service,0.11,18.92,1415.9708,0.0,0,0.0,0.0,0.026,0.0,0.0742
0,sn1/user-timeline-mongodb,27.31,107.37,1865.7008,0.0,0,248766.9761,102576.6523,6.4459,530.8008,0.1426
0,sn1/user-timeline-redis,4.41,96.7,1302.1808,0.0,0,42632.4405,17579.0738,1.0409,0.0,0.087
0,sn1/user-timeline-service,0.02,229.01,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0805
0,sn2/compose-post-service,0.0,31.88,1415.9708,0.0,0,0.0,0.0,0.0,0.0,0.0743
0,sn2/home-timeline-redis,4.89,2775.28,2307.0208,0.0,0,42134.9066,17373.9205,1.1542,0.0,0.1718
0,sn2/home-timeline-service,0.02,58.68,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0752
0,sn2/jaeger,0.62,1246.23,1239.5508,0.0,0,0.0,0.0,0.1463,0.0,0.1137
0,sn2/media-frontend,0.0,2023.75,1812.9808,0.0,0,0.0,0.0,0.0,0.0,0.1365
0,sn2/media-memcached,0.27,4.62,1239.8808,0.0,0,0.0,0.0,0.0637,0.0,0.0741
0,sn2/media-mongodb,15.24,69.64,1866.2308,0.0273,2,12656.0199,5218.5872,3.5971,530.8008,0.1123
0,sn2/media-service,0.0,4.48,1415.9708,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn2/nginx-thrift,1.8,33276.66,1784.8708,0.0,0,43440.9332,17912.4479,0.4248,0.0,1.1173
0,sn2/post-storage-memcached,0.67,69.79,1239.8808,0.0,0,24783.41,10219.199,0.1581,0.0,0.0771
0,sn2/post-storage-mongodb,22.34,6534.73,3755.6808,0.0547,6,18906.2902,7795.8256,5.2729,530.8008,0.3314
0,sn2/post-storage-service,0.11,58.96,1415.9708,0.0,0,0.0,0.0,0.026,0.0,0.0754
0,sn2/social-graph-mongodb,16.11,711.06,1921.1008,0.0312,2,17973.414,7411.1631,3.8024,530.8008,0.1344
0,sn2/social-graph-redis,2.85,20.29,1268.1208,0.0,0,50530.792,20835.8825,0.6727,0.0,0.0808
0,sn2/social-graph-service,0.11,28.18,1415.9708,0.0,0,0.0,0.0,0.026,0.0,0.0745
0,sn2/text-service,0.02,6.36,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0736
0,sn2/unique-id-service,0.03,4.52,1415.9708,0.0,0,0.0,0.0,0.0071,0.0,0.0735
0,sn2/url-shorten-memcached,0.32,4.62,1239.8808,0.0,0,0.0,0.0,0.0755,0.0,0.0742
0,sn2/url-shorten-mongodb,16.02,5509.61,2857.0608,0.0352,4,12220.6777,5039.078,3.7812,530.8008,0.2841
0,sn2/url-shorten-service,0.02,6.12,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0736
0,sn2/user-memcached,0.34,6.33,1239.8808,0.0,0,0.0,0.0,0.0802,0.0,0.0743
0,sn2/user-mention-service,0.02,6.05,1415.9708,0.0,0,0.0,0.0,0.0047,0.0,0.0735
