window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,28.8,32.75,1148.5112,0.0,0,81970.236,73268.2553,4.3438,248.1708,0.1438
0,hotel/frontend,0.51,104.5,2065.8612,0.0,0,0.0,0.0,0.0769,0.0,0.0778
0,hotel/geo,1.8,24.64,2065.7812,0.0,0,4204.4965,3758.1461,0.2715,0.0,0.0784
0,hotel/jaeger,1.98,14.88,1027.7312,0.0,0,401.259,358.6612,0.2986,0.0,0.0786
0,hotel/memcached-profile,0.42,7.61,1025.9712,0.0,0,0.0,0.0,0.0633,0.0,0.0746
0,hotel/memcached-rate,0.45,7.45,1025.9712,0.0,0,0.0,0.0,0.0679,0.0,0.0746
0,hotel/memcached-reserve,0.37,7.09,1025.9712,0.0,0,0.0,0.0,0.0558,0.0,0.0744
0,hotel/mongodb-geo,12.12,170.53,1347.1512,0.0234,2,3480.4857,3110.9965,1.828,248.1708,0.1079
0,hotel/mongodb-profile,12.21,172.18,1347.1512,0.0234,2,3358.3634,3001.8387,1.8416,248.1708,0.1082
0,hotel/mongodb-rate,10.77,172.25,1347.1512,0.0,0,3873.0217,3461.8607,1.6244,248.1708,0.1047
0,hotel/mongodb-recommendation,11.45,170.22,1347.1512,0.0234,2,3183.903,2845.899,1.727,248.1708,0.1063
0,hotel/mongodb-reservation,10.72,274.09,1347.1512,0.0,0,3271.1332,2923.8689,1.6169,248.1708,0.1077
0,hotel/mongodb-user,10.71,170.39,1347.1512,0.0,0,4396.403,3929.6798,1.6153,248.1708,0.1045
0,hotel/profile,1.88,45.81,2065.7812,0.0,0,5661.2412,5060.2424,0.2836,0.0,0.0793
0,hotel/rate,1.2,31.48,2065.8612,0.0,0,2049.9101,1832.2912,0.181,0.0,0.0772
0,hotel/recommendation,2.07,20.99,2065.7812,0.0,0,4518.5253,4038.8375,0.3122,0.0,0.079
0,hotel/reservation,1.7,60.14,2065.7812,0.0,0,5085.5217,4545.6415,0.2564,0.0,0.0793
0,hotel/search,0.64,32.25,2065.7812,0.0,0,0.0,0.0,0.0965,0.0,0.0759
0,hotel/user,1.45,18.23,2065.7812,0.0,0,4727.8778,4225.9651,0.2187,0.0,0.0774
0,hotel2/consul,29.34,29.3,1148.5112,0.0,0,102992.7186,92058.9858,4.4252,248.1708,0.145
0,hotel2/frontend,0.49,102.45,2065.8612,0.0,0,0.0,0.0,0.0739,0.0,0.0777
0,hotel2/geo,1.21,24.53,2065.7812,0.0,0,5774.6404,5161.6032,0.1825,0.0,0.077
0,hotel2/jaeger,0.32,14.9,1027.7312,0.0,0,0.0,0.0,0.0483,0.0,0.0746
0,hotel2/memcached-profile,0.46,7.68,1025.9712,0.0,0,0.0,0.0,0.0694,0.0,0.0747
0,hotel2/memcached-rate,0.46,7.41,1025.9712,0.0,0,0.0,0.0,0.0694,0.0,0.0747
0,hotel2/memcached-reserve,0.38,7.09,1025.9712,0.0,0,0.0,0.0,0.0573,0.0,0.0745
0,hotel2/mongodb-geo,10.65,165.09,1347.1512,0.0,0,4614.4785,4124.6043,1.6063,248.1708,0.1042
0,hotel2/mongodb-profile,10.82,164.27,1347.1512,0.0,0,3471.7627,3103.1995,1.6319,248.1708,0.1046
0,hotel2/mongodb-rate,10.18,164.33,1347.1512,0.0,0,4771.4929,4264.9501,1.5354,248.1708,0.103
0,hotel2/mongodb-recommendation,12.2,163.8,1347.1512,0.0234,2,5504.2268,4919.8967,1.8401,248.1708,0.1079
0,hotel2/mongodb-reservation,12.38,275.91,1347.1512,0.0547,4,3846.8526,3438.4698,1.8672,248.1708,0.1118
0,hotel2/mongodb-user,10.68,163.55,1347.1512,0.0,0,4614.4785,4124.6043,1.6108,248.1708,0.1042
0,hotel2/profile,1.42,42.35,2065.7812,0.0,0,5800.8095,5184.9941,0.2142,0.0,0.0781
0,hotel2/rate,1.2,26.56,2065.8612,0.0,0,5129.1368,4584.6264,0.181,0.0,0.077
0,hotel2/recommendation,1.65,21.15,2065.7812,0.0,0,6079.9462,5434.4976,0.2489,0.0,0.078
0,hotel2/reservation,1.76,61.32,2065.7812,0.0,0,6079.9462,5434.4976,0.2655,0.0,0.0795
0,hotel2/search,0.55,28.63,2065.7812,0.0,0,0.0,0.0,0.083,0.0,0.0755
0,hotel2/user,1.15,17.57,2065.7812,0.0,0,4422.5721,3953.0707,0.1735,0.0,0.0766
0,sa1/customer-feedback,118.67,3432.55,7917.1212,0.0,0,4108.5433,3672.3793,17.8986,248.1708,0.4669
0,sa2/customer-feedback,115.68,3327.92,7823.7812,0.0,0,3951.5289,3532.0336,17.4476,248.1708,0.4564
0,sa3/customer-feedback,122.27,3256.81,7759.8412,0.0,0,4152.1584,3711.3642,18.4415,248.1708,0.4701
0,sa4/customer-feedback,122.06,3179.48,7702.5312,0.0,0,4256.8346,3804.928,18.4099,248.1708,0.4671
0,sa5/customer-feedback,122.87,3088.58,7638.2312,0.0,0,3463.0397,3095.4025,18.532,248.1708,0.4663
0,sa6/customer-feedback,48.6,2951.37,7532.4012,0.0,0,7623.9211,6814.5637,7.3302,248.1708,0.2828
1,hotel/consul,29.25,32.5,1148.5112,0.0,0,91199.9325,81518.1249,4.2795,248.1708,0.1449
1,hotel/frontend,0.5,104.5,2065.8612,0.0,0,0.0,0.0,0.0732,0.0,0.0778
1,hotel/geo,0.9,24.63,2065.7812,0.0,0,3136.1983,2803.2587,0.1317,0.0,0.0763
1,hotel/jaeger,0.35,14.88,1027.7312,0.0,0,0.0,0.0,0.0512,0.0,0.0746
1,hotel/memcached-profile,0.41,7.61,1025.9712,0.0,0,0.0,0.0,0.06,0.0,0.0745
1,hotel/memcached-rate,0.44,7.45,1025.9712,0.0,0,0.0,0.0,0.0644,0.0,0.0746
1,hotel/memcached-reserve,0.36,7.09,1025.9712,0.0,0,0.0,0.0,0.0527,0.0,0.0744
1,hotel/mongodb-geo,10.47,170.24,1347.1512,0.0,0,3243.4188,2899.0966,1.5318,248.1708,0.1039
1,hotel/mongodb-profile,9.76,172.43,1347.1512,0.0,0,3404.2495,3042.8535,1.428,0.0,0.1022
1,hotel/mongodb-rate,12.24,172.18,1347.1512,0.0234,2,2796.6669,2499.772,1.7908,248.1708,0.1082
1,hotel/mongodb-recommendation,10.03,170.18,1347.1512,0.0,0,3279.1589,2931.0426,1.4675,248.1708,0.1028
1,hotel/mongodb-reservation,12.03,273.54,1347.1512,0.0273,2,3163.0034,2827.2182,1.7601,248.1708,0.1109
1,hotel/mongodb-user,12.17,170.8,1347.1512,0.0234,2,3886.7415,3474.1241,1.7806,248.1708,0.108
1,hotel/profile,1.52,45.3,2065.7812,0.0,0,6218.7864,5558.5985,0.2224,0.0,0.0784
1,hotel/rate,1.8,31.48,2065.8612,0.0,0,6558.3179,5862.0852,0.2634,0.0,0.0786
1,hotel/recommendation,1.3,20.99,2065.7812,0.0,0,6522.5777,5830.1392,0.1902,0.0,0.0771
1,hotel/reservation,1.65,60.14,2065.7812,0.0,0,5897.1251,5271.0848,0.2414,0.0,0.0792
1,hotel/search,0.51,32.25,2065.7812,0.0,0,0.0,0.0,0.0746,0.0,0.0756
1,hotel/user,1.68,18.47,2065.7812,0.0,0,5923.9302,5295.0443,0.2458,0.0,0.0779
1,hotel2/consul,30.08,29.29,1148.5112,0.0,0,111929.2206,100046.7866,4.4009,248.1708,0.1468
1,hotel2/frontend,0.51,102.45,2065.8612,0.0,0,0.0,0.0,0.0746,0.0,0.0777
