window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,27.49,28.98,928.52,0.0,0,39170.9018,9642.9011,4.3463,625.2928,0.1405
0,hotel/frontend,0.47,73.25,1846.18,0.0,0,0.0,0.0,0.0743,0.0,0.0767
0,hotel/geo,1.45,23.46,1846.1,0.0,0,2574.7209,633.8322,0.2293,0.0,0.0775
0,hotel/jaeger,0.33,14.79,808.05,0.0,0,0.0,0.0,0.0522,0.0,0.0746
0,hotel/memcached-profile,0.46,7.68,806.29,0.0,0,0.0,0.0,0.0727,0.0,0.0747
0,hotel/memcached-rate,0.41,7.57,806.29,0.0,0,0.0,0.0,0.0648,0.0,0.0745
0,hotel/memcached-reserve,0.37,7.15,806.29,0.0,0,0.0,0.0,0.0585,0.0,0.0744
0,hotel/mongodb-geo,10.0,63.1,1127.47,0.0,0,1940.5908,477.7252,1.5811,0.0,0.0994
0,hotel/mongodb-profile,10.37,64.15,1127.47,0.0,0,1703.747,419.4201,1.6396,625.2928,0.1003
0,hotel/mongodb-rate,12.77,65.05,1127.47,0.1016,16,2081.9331,512.5201,2.019,625.2928,0.1062
0,hotel/mongodb-recommendation,10.37,63.05,1127.47,0.0,0,2020.8121,497.4736,1.6396,625.2928,0.1003
0,hotel/mongodb-reservation,10.29,244.74,1127.47,0.0,0,1940.5908,477.7252,1.6269,625.2928,0.1058
0,hotel/mongodb-user,10.18,63.24,1127.47,0.0,0,1726.6674,425.0625,1.6095,625.2928,0.0999
0,hotel/profile,1.94,37.11,1846.1,0.0,0,2192.7148,539.7918,0.3067,0.0,0.0792
0,hotel/rate,1.43,34.93,1846.18,0.0,0,3651.978,899.0261,0.2261,0.0,0.0779
0,hotel/recommendation,1.44,22.28,1846.1,0.0,0,2368.4376,583.0504,0.2277,0.0,0.0775
0,hotel/reservation,1.24,54.41,1846.1,0.0,0,1474.5434,362.9959,0.1961,0.0,0.078
0,hotel/search,0.45,27.61,1846.1,0.0,0,0.0,0.0,0.0711,0.0,0.0753
0,hotel/user,1.27,18.09,1846.1,0.0,0,2314.9567,569.8847,0.2008,0.0,0.0769
0,sa1/customer-feedback,123.14,10075.86,13969.55,3.7695,36,1776.3282,437.2878,19.4691,625.2928,0.6852
0,sa2/customer-feedback,122.29,3191.59,7477.63,3.9102,38,1848.9094,455.1555,19.3347,625.2928,0.4681
0,sn1/compose-post-service,0.02,47.04,978.46,0.0,0,0.0,0.0,0.0032,0.0,0.0748
0,sn1/home-timeline-redis,5.12,2550.61,1679.78,0.0,0,5584.9287,1374.8704,0.8095,0.0,0.1654
0,sn1/home-timeline-service,0.03,86.6,978.46,0.0,0,0.0,0.0,0.0047,0.0,0.0761
0,sn1/jaeger,0.57,4379.46,802.04,0.0,0,0.0,0.0,0.0901,0.0,0.2115
0,sn1/media-frontend,0.0,2027.57,1375.47,0.0,0,0.0,0.0,0.0,0.0,0.1367
0,sn1/media-memcached,0.29,4.63,802.37,0.0,0,0.0,0.0,0.0459,0.0,0.0742
0,sn1/media-mongodb,13.53,74.21,1430.87,0.0,0,1455.4431,358.2939,2.1392,625.2928,0.1083
0,sn1/media-service,0.02,4.74,978.46,0.0,0,0.0,0.0,0.0032,0.0,0.0735
0,sn1/nginx-thrift,1.76,40655.45,1347.36,0.0,0,4935.5184,1215.0018,0.2783,0.0,1.3477
0,sn1/post-storage-memcached,0.7,69.85,802.37,0.0,0,2914.7063,717.5281,0.1107,0.0,0.0772
0,sn1/post-storage-mongodb,13.63,8189.21,4856.75,0.0,0,1531.8443,377.1019,2.155,625.2928,0.362
0,sn1/post-storage-service,0.03,90.83,978.46,0.0,0,0.0,0.0,0.0047,0.0,0.0762
0,sn1/social-graph-mongodb,13.72,728.54,1483.86,0.0,0,1929.1306,474.9039,2.1692,625.2928,0.1292
0,sn1/social-graph-redis,2.6,20.04,830.61,0.0,0,5485.6071,1350.4199,0.4111,0.0,0.0802
0,sn1/social-graph-service,0.14,31.3,978.46,0.0,0,0.0,0.0,0.0221,0.0,0.0746
0,sn1/text-service,0.03,44.41,978.46,0.0,0,0.0,0.0,0.0047,0.0,0.0748
0,sn1/unique-id-service,0.02,4.59,978.46,0.0,0,0.0,0.0,0.0032,0.0,0.0735
0,sn1/url-shorten-memcached,0.32,4.63,802.37,0.0,0,0.0,0.0,0.0506,0.0,0.0742
0,sn1/url-shorten-mongodb,28.67,106.23,1429.67,0.1133,14,32233.6717,7935.1277,4.5329,625.2928,0.1458
0,sn1/url-shorten-service,0.11,49.98,978.46,0.0,0,0.0,0.0,0.0174,0.0,0.0751
0,sn1/user-memcached,0.37,6.32,802.37,0.0,0,0.0,0.0,0.0585,0.0,0.0744
0,sn1/user-mention-service,0.02,7.37,978.46,0.0,0,0.0,0.0,0.0032,0.0,0.0736
0,sn1/user-mongodb,14.16,97.25,1431.64,0.0,0,1741.9477,428.8242,2.2388,625.2928,0.1105
0,sn1/user-service,0.11,18.0,978.46,0.0,0,0.0,0.0,0.0174,0.0,0.0741
0,sn1/user-timeline-mongodb,25.5,106.84,1429.91,0.0,0,25831.2501,6359.0108,4.0317,625.2928,0.1382
0,sn1/user-timeline-redis,4.41,95.11,863.9,0.0,0,3105.7093,764.5483,0.6972,0.0,0.0869
0,sn1/user-timeline-service,0.11,498.63,978.46,0.0,0,0.0,0.0,0.0174,0.0,0.0892
1,hotel/consul,27.16,28.74,928.52,0.0,0,34789.5869,8564.3304,4.2776,619.7593,0.1397
1,hotel/frontend,0.47,73.25,1846.18,0.0,0,0.0,0.0,0.074,0.0,0.0767
1,hotel/geo,1.4,23.46,1846.1,0.0,0,2872.6718,707.1803,0.2205,0.0,0.0774
1,hotel/jaeger,0.34,14.79,808.05,0.0,0,0.0,0.0,0.0535,0.0,0.0746
1,hotel/memcached-profile,0.43,7.68,806.29,0.0,0,0.0,0.0,0.0677,0.0,0.0746
1,hotel/memcached-rate,0.48,7.57,806.29,0.0,0,0.0,0.0,0.0756,0.0,0.0747
1,hotel/memcached-reserve,0.4,7.15,806.29,0.0,0,0.0,0.0,0.063,0.0,0.0745
1,hotel/mongodb-geo,12.69,63.19,1127.47,0.0,0,2585.031,636.3703,1.9986,619.7593,0.1059
1,hotel/mongodb-profile,12.12,63.88,1127.47,0.0,0,2319.8039,571.078,1.9089,619.7593,0.1046
1,hotel/mongodb-rate,10.27,64.92,1127.47,0.0,0,1445.6749,355.8892,1.6175,619.7593,0.1001
1,hotel/mongodb-recommendation,12.88,62.89,1127.47,0.0,0,2629.8582,647.4056,2.0286,619.7593,0.1064
1,hotel/mongodb-reservation,12.8,244.88,1127.47,0.0039,2,2454.2853,604.1839,2.016,619.7593,0.1118
1,hotel/mongodb-user,10.89,63.55,1127.47,0.0,0,2667.2141,656.6017,1.7152,619.7593,0.1016
1,hotel/profile,1.1,36.61,1846.1,0.0,0,2233.8852,549.9269,0.1732,0.0,0.0771
1,hotel/rate,1.91,34.94,1846.18,0.0,0,2861.465,704.4215,0.3008,0.0,0.079
1,hotel/recommendation,1.84,22.03,1846.1,0.0,0,2237.6208,550.8465,0.2898,0.0,0.0784
1,hotel/reservation,1.4,54.41,1846.1,0.0,0,1232.746,303.4714,0.2205,0.0,0.0784
1,hotel/search,0.48,27.61,1846.1,0.0,0,0.0,0.0,0.0756,0.0,0.0753
1,hotel/user,1.54,18.09,1846.1,0.0,0,1737.0512,427.6188,0.2425,0.0,0.0776
1,sa1/customer-feedback,119.39,10075.83,13969.55,0.0,0,1751.9936,431.2972,18.8037,619.7593,0.6762
1,sa2/customer-feedback,124.18,3192.46,7477.63,0.0,0,2118.0818,521.419,19.5581,619.7593,0.4727
1,sn1/compose-post-service,0.0,47.04,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0748
1,sn1/home-timeline-redis,5.05,2550.61,1679.78,0.0,0,5412.8757,1332.5153,0.7954,0.0,0.1652
1,sn1/home-timeline-service,0.0,86.6,978.46,0.0,0,0.0,0.0,0.0,0.0,0.076
1,sn1/jaeger,0.45,4379.46,802.04,0.0,0,0.0,0.0,0.0709,0.0,0.2112
1,sn1/media-frontend,0.0,2027.57,1375.47,0.0,0,0.0,0.0,0.0,0.0,0.1367
1,sn1/media-memcached,0.28,4.63,802.37,0.0,0,0.0,0.0,0.0441,0.0,0.0741
1,sn1/media-mongodb,14.68,74.46,1430.87,0.0234,2,1759.4648,433.1364,2.3121,619.7593,0.1111
1,sn1/media-service,0.0,4.74,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0735
1,sn1/nginx-thrift,6.24,40655.45,1347.36,0.0,0,5001.9604,1231.3581,0.9828,0.0,1.3585
1,sn1/post-storage-memcached,0.72,69.85,802.37,0.0,0,1415.7901,348.5323,0.1134,0.0,0.0772
1,sn1/post-storage-mongodb,15.42,8189.05,4856.75,0.0234,2,2166.6445,533.374,2.4286,619.7593,0.3664
1,sn1/post-storage-service,0.1,90.83,978.46,0.0,0,0.0,0.0,0.0157,0.0,0.0764
1,sn1/social-graph-mongodb,15.61,728.36,1483.86,0.0312,4,2517.7904,619.8173,2.4585,619.7593,0.1337
1,sn1/social-graph-redis,2.63,20.29,830.61,0.0,0,5196.2113,1279.1779,0.4142,0.0,0.0803
1,sn1/social-graph-service,0.0,31.3,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0743
1,sn1/text-service,0.0,44.41,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0747
1,sn1/unique-id-service,0.0,4.59,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0735
1,sn1/url-shorten-memcached,0.3,4.63,802.37,0.0,0,0.0,0.0,0.0472,0.0,0.0742
1,sn1/url-shorten-mongodb,27.75,106.1,1429.67,0.0,0,24554.0594,6044.5983,4.3706,619.7593,0.1436
1,sn1/url-shorten-service,0.0,49.98,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0749
1,sn1/user-memcached,0.35,6.32,802.37,0.0,0,0.0,0.0,0.0551,0.0,0.0744
1,sn1/user-mention-service,0.0,7.37,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0735
1,sn1/user-mongodb,15.69,96.98,1431.64,0.043,4,1826.7055,449.6894,2.4711,619.7593,0.1142
1,sn1/user-service,0.0,18.0,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0739
1,sn1/user-timeline-mongodb,29.25,106.78,1429.91,0.0234,4,22286.5538,5486.3948,4.6068,619.7593,0.1472
1,sn1/user-timeline-redis,4.56,95.11,863.9,0.0,0,4803.9739,1182.6188,0.7182,0.0,0.0873
1,sn1/user-timeline-service,0.0,498.63,978.46,0.0,0,0.0,0.0,0.0,0.0,0.0889
2,hotel/consul,29.1,29.24,928.52,0.0,0,34873.6827,8585.0327,4.5814,619.7593,0.1444
2,hotel/frontend,0.66,73.25,1846.18,0.0,0,0.0,0.0,0.1039,0.0,0.0772
2,hotel/geo,1.83,23.46,1846.1,0.0,0,1175.5958,289.4024,0.2881,0.0,0.0785
2,hotel/jaeger,0.33,14.79,808.05,0.0,0,0.0,0.0,0.052,0.0,0.0746
2,hotel/memcached-profile,0.44,7.68,806.29,0.0,0,0.0,0.0,0.0693,0.0,0.0746
2,hotel/memcached-rate,0.47,7.57,806.29,0.0,0,0.0,0.0,0.074,0.0,0.0747
2,hotel/memcached-reserve,0.39,7.15,806.29,0.0,0,0.0,0.0,0.0614,0.0,0.0745
2,hotel/mongodb-geo,10.92,62.9,1127.47,0.0469,10,1615.1361,397.6063,1.7192,619.7593,0.1016
2,hotel/mongodb-profile,11.62,63.84,1127.47,0.0508,12,1629.0897,401.0413,1.8294,619.7593,0.1033
2,hotel/mongodb-rate,12.01,65.09,1127.47,0.0234,2,1137.2232,279.9561,1.8908,619.7593,0.1043
