window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,30.15,33.22,726.0698,0.0,0,4384.4635,1995.3062,2.0345,437.2233,0.1471
0,hotel/frontend,1.79,98.56,1643.4198,0.0,0,117.4296,53.4405,0.1208,0.0,0.0807
0,hotel/geo,1.46,23.59,1643.3398,0.0,0,421.2148,191.6888,0.0985,0.0,0.0776
0,hotel/jaeger,0.35,14.88,605.2898,0.0,0,0.0,0.0,0.0236,0.0,0.0746
0,hotel/memcached-profile,0.47,7.58,603.5298,0.0,0,0.0,0.0,0.0317,0.0,0.0747
0,hotel/memcached-rate,0.4,7.41,603.5298,0.0,0,0.0,0.0,0.027,0.0,0.0745
0,hotel/memcached-reserve,0.4,7.09,603.5298,0.0,0,0.0,0.0,0.027,0.0,0.0745
0,hotel/mongodb-geo,11.1,169.76,924.7098,0.0234,2,263.5784,119.9507,0.749,437.2233,0.1054
0,hotel/mongodb-profile,10.99,171.43,924.7098,0.0234,2,270.5986,123.1455,0.7416,437.2233,0.1052
0,hotel/mongodb-rate,8.15,171.09,924.7098,0.0,0,287.8301,130.9873,0.55,0.0,0.0983
0,hotel/mongodb-recommendation,10.97,169.58,924.7098,0.0234,2,179.3354,81.613,0.7403,437.2233,0.1051
0,hotel/mongodb-reservation,9.23,279.63,924.7098,0.0,0,328.6752,149.5754,0.6228,0.0,0.1043
0,hotel/mongodb-user,10.31,170.55,924.7098,0.0,0,249.5379,113.5611,0.6957,437.2233,0.1035
0,hotel/profile,1.24,37.59,1643.3398,0.0,0,281.4481,128.083,0.0837,0.0,0.0775
0,hotel/rate,1.36,32.4,1643.4198,0.0,0,384.8372,175.1339,0.0918,0.0,0.0776
0,hotel/recommendation,1.24,22.25,1643.3398,0.0,0,422.4912,192.2697,0.0837,0.0,0.077
0,hotel/reservation,1.72,85.11,1643.3398,0.0,0,458.8689,208.8246,0.1161,0.0,0.0801
0,hotel/search,0.44,29.0,1643.3398,0.0,0,0.0,0.0,0.0297,0.0,0.0753
0,hotel/user,1.71,18.24,1643.3398,0.0,0,401.4305,182.6852,0.1154,0.0,0.078
0,hotel2/consul,28.26,28.87,726.0698,0.0,0,4489.7672,2043.2284,1.907,437.2233,0.1424
0,hotel2/frontend,0.57,98.24,1643.4198,0.0,0,0.0,0.0,0.0385,0.0,0.0778
