window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,27.91,29.28,1466.8092,0.0,0,320279.9096,169059.8205,24.3553,701.9205,0.1416
0,hotel/frontend,0.48,81.02,2384.4692,0.0,0,0.0,0.0,0.4189,0.0,0.077
0,hotel/geo,1.28,23.17,2384.3892,0.0,0,13285.5891,7012.8011,1.117,0.0,0.0771
0,hotel/jaeger,0.34,14.79,1346.3392,0.0,0,0.0,0.0,0.2967,0.0,0.0746
0,hotel/memcached-profile,0.44,7.68,1344.5792,0.0,0,0.0,0.0,0.384,0.0,0.0746
0,hotel/memcached-rate,0.4,7.54,1344.5792,0.0,0,0.0,0.0,0.3491,0.0,0.0745
0,hotel/memcached-reserve,0.4,7.06,1344.5792,0.0,0,0.0,0.0,0.3491,0.0,0.0745
0,hotel/mongodb-geo,11.75,62.4,1665.7592,0.0234,2,9688.7589,5114.2135,10.2535,701.9205,0.1036
0,hotel/mongodb-profile,11.43,63.8,1665.7592,0.0234,2,16072.3225,8483.7789,9.9743,701.9205,0.1029
0,hotel/mongodb-rate,10.26,65.56,1665.7592,0.0,0,20382.038,10758.6632,8.9533,701.9205,0.1001
0,hotel/mongodb-recommendation,12.3,62.71,1665.7592,0.0234,2,10887.7023,5747.0761,10.7334,701.9205,0.1049
0,hotel/mongodb-reservation,11.6,148.23,1665.7592,0.0234,2,10304.4325,5439.197,10.1226,701.9205,0.1059
0,hotel/mongodb-user,13.48,62.87,1665.7592,0.0234,2,10531.2597,5558.9277,11.7632,701.9205,0.1078
0,hotel/profile,1.22,35.45,2384.3892,0.0,0,8262.9884,4361.6202,1.0646,0.0,0.0774
0,hotel/rate,1.54,33.87,2384.4692,0.0,0,25987.9085,13717.7232,1.3439,0.0,0.0781
0,hotel/recommendation,1.44,22.09,2384.3892,0.0,0,14484.5325,7645.6637,1.2566,0.0,0.0775
0,hotel/reservation,1.47,50.83,2384.3892,0.0,0,22099.4434,11665.196,1.2828,0.0,0.0784
0,hotel/search,0.37,25.04,2384.3892,0.0,0,0.0,0.0,0.3229,0.0,0.075
0,hotel/user,1.35,18.3,2384.3892,0.0,0,19928.3837,10519.2017,1.1781,0.0,0.0771
0,sa1/customer-feedback,121.35,9957.95,14400.1292,0.0,0,15553.8604,8210.1086,105.8946,701.9205,0.6772
0,sa2/customer-feedback,121.99,3054.79,7908.0892,0.0,0,16720.4,8825.8668,106.4531,701.9205,0.4631
0,sa3/customer-feedback,115.88,3047.51,7903.6992,0.0,0,15294.6294,8073.2735,101.1213,701.9205,0.4481
0,sa4/customer-feedback,121.51,3042.55,7902.9992,0.0,0,17919.3434,9458.7293,106.0342,701.9205,0.4615
0,sn1/compose-post-service,0.0,46.31,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0748
0,sn1/home-timeline-redis,4.92,2550.46,2218.0692,0.0,0,37394.0728,19738.4695,4.2934,0.0,0.1649
0,sn1/home-timeline-service,0.0,85.35,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.076
0,sn1/jaeger,0.47,3431.89,1340.3292,0.0,0,0.0,0.0,0.4101,0.0,0.1817
0,sn1/media-frontend,0.0,2027.57,1913.7592,0.0,0,0.0,0.0,0.0,0.0,0.1367
0,sn1/media-memcached,0.28,4.63,1340.6592,0.0,0,0.0,0.0,0.2443,0.0,0.0741
0,sn1/media-mongodb,17.25,73.61,1968.9492,0.043,6,14776.1674,7799.6032,15.053,701.9205,0.1172
0,sn1/media-service,0.0,4.65,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn1/nginx-thrift,6.41,38432.25,1885.6492,0.0,0,48865.0449,25793.4247,5.5936,0.0,1.2895
0,sn1/post-storage-memcached,0.68,69.88,1340.6592,0.0,0,26700.7938,14094.0198,0.5934,0.0,0.0771
0,sn1/post-storage-mongodb,16.17,8189.12,5394.6792,0.043,2,11244.1449,5935.2244,14.1106,701.9205,0.3682
0,sn1/post-storage-service,0.11,89.45,1516.7492,0.0,0,0.0,0.0,0.096,0.0,0.0764
0,sn1/social-graph-mongodb,16.1,728.48,2021.9492,0.0352,2,18048.9589,9527.1469,14.0495,701.9205,0.1349
0,sn1/social-graph-redis,2.71,20.29,1368.8992,0.0,0,38755.0356,20456.854,2.3648,0.0,0.0805
0,sn1/social-graph-service,0.1,31.31,1516.7492,0.0,0,0.0,0.0,0.0873,0.0,0.0745
0,sn1/text-service,0.0,43.72,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0747
0,sn1/unique-id-service,0.0,4.55,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn1/url-shorten-memcached,0.3,4.63,1340.6592,0.0,0,0.0,0.0,0.2618,0.0,0.0742
0,sn1/url-shorten-mongodb,26.64,105.21,1967.6992,0.0,0,146303.4998,77226.3344,23.2471,701.9205,0.1409
0,sn1/url-shorten-service,0.0,49.75,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0749
0,sn1/user-memcached,0.4,6.32,1340.6592,0.0,0,0.0,0.0,0.3491,0.0,0.0745
0,sn1/user-mention-service,0.0,7.02,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn1/user-mongodb,16.06,96.57,1969.7092,0.0352,2,11568.1837,6106.2683,14.0146,701.9205,0.1151
0,sn1/user-service,0.0,18.0,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0739
0,sn1/user-timeline-mongodb,29.43,106.43,1968.0192,0.0469,4,128027.7138,67579.4568,25.6817,701.9205,0.1476
0,sn1/user-timeline-redis,4.63,95.11,1402.1892,0.0,0,39143.8821,20662.1068,4.0403,0.0,0.0875
0,sn1/user-timeline-service,0.0,493.0,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0887
1,hotel/consul,28.37,28.8,1466.8092,0.0,0,234991.3366,124040.2285,24.7462,701.9205,0.1427
1,hotel/frontend,0.46,81.02,2384.4692,0.0,0,0.0,0.0,0.4012,0.0,0.077
1,hotel/geo,1.34,23.18,2384.3892,0.0,0,5889.2436,3108.6385,1.1688,0.0,0.0773
1,hotel/jaeger,0.32,14.79,1346.3392,0.0,0,0.0,0.0,0.2791,0.0,0.0745
1,hotel/memcached-profile,0.43,7.68,1344.5792,0.0,0,0.0,0.0,0.3751,0.0,0.0746
1,hotel/memcached-rate,0.38,7.54,1344.5792,0.0,0,0.0,0.0,0.3315,0.0,0.0745
1,hotel/memcached-reserve,0.37,7.06,1344.5792,0.0,0,0.0,0.0,0.3227,0.0,0.0744
1,hotel/mongodb-geo,10.74,62.86,1665.7592,0.0,0,11462.992,6050.7429,9.3681,701.9205,0.1012
1,hotel/mongodb-profile,10.3,63.98,1665.7592,0.0,0,40357.0935,21302.5007,8.9843,701.9205,0.1002
1,hotel/mongodb-rate,12.47,65.31,1665.7592,0.0703,12,12698.6815,6703.0018,10.8771,701.9205,0.1054
1,hotel/mongodb-recommendation,10.7,62.98,1665.7592,0.0,0,11620.7396,6134.01,9.3332,701.9205,0.1011
1,hotel/mongodb-reservation,10.14,148.17,1665.7592,0.0,0,11331.5357,5981.3536,8.8448,701.9205,0.1024
1,hotel/mongodb-user,12.52,62.56,1665.7592,0.0,0,11410.4095,6022.9872,10.9208,701.9205,0.1055
1,hotel/profile,1.69,35.71,2384.3892,0.0,0,17220.7793,9089.9921,1.4741,0.0,0.0785
1,hotel/rate,1.42,33.86,2384.4692,0.0,0,20664.9352,10907.9906,1.2386,0.0,0.0778
1,hotel/recommendation,1.35,22.09,2384.3892,0.0,0,19508.1195,10297.3651,1.1776,0.0,0.0773
1,hotel/reservation,1.44,50.83,2384.3892,0.0,0,16063.9636,8479.3667,1.2561,0.0,0.0784
1,hotel/search,0.41,25.04,2384.3892,0.0,0,0.0,0.0,0.3576,0.0,0.0751
1,hotel/user,1.26,18.3,2384.3892,0.0,0,18719.3815,9881.0296,1.0991,0.0,0.0769
1,sa1/customer-feedback,121.5,9958.46,14400.1292,0.0,0,11462.992,6050.7429,105.9802,701.9205,0.6776
1,sa2/customer-feedback,122.54,3055.25,7908.0892,0.0,0,15064.8955,7952.0084,106.8874,701.9205,0.4644
1,sa3/customer-feedback,121.06,3048.62,7903.6992,0.0,0,15853.6335,8368.3439,105.5965,701.9205,0.4606
1,sa4/customer-feedback,117.97,3042.87,7902.9992,0.0,0,14302.4488,7549.5507,102.9012,701.9205,0.453
1,sn1/compose-post-service,0.02,46.31,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.0748
1,sn1/home-timeline-redis,5.1,2550.71,2218.0692,0.0,0,36939.2289,19498.3801,4.4486,0.0,0.1653
1,sn1/home-timeline-service,0.02,85.35,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.076
1,sn1/jaeger,0.49,3431.89,1340.3292,0.0,0,0.0,0.0,0.4274,0.0,0.1817
1,sn1/media-frontend,0.0,2027.57,1913.7592,0.0,0,0.0,0.0,0.0,0.0,0.1367
1,sn1/media-memcached,0.28,4.63,1340.6592,0.0,0,0.0,0.0,0.2442,0.0,0.0741
1,sn1/media-mongodb,15.35,73.54,1968.9492,0.0,0,12987.8855,6855.6582,13.3893,701.9205,0.1126
1,sn1/media-service,0.02,4.65,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.0735
1,sn1/nginx-thrift,1.79,38432.25,1885.6492,0.0,0,39095.1127,20636.3638,1.5614,0.0,1.2783
1,sn1/post-storage-memcached,0.71,69.88,1340.6592,0.0,0,21900.6247,11560.2495,0.6193,0.0,0.0772
1,sn1/post-storage-mongodb,13.87,8189.0,5394.6792,0.0,0,12015.1086,6342.1777,12.0983,701.9205,0.3626
1,sn1/post-storage-service,0.02,89.44,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.0762
1,sn1/social-graph-mongodb,13.94,728.45,2021.9492,0.0039,2,16248.0025,8576.5117,12.1594,701.9205,0.1297
1,sn1/social-graph-redis,2.67,20.29,1368.8992,0.0,0,37070.6852,19567.7693,2.3289,0.0,0.0804
1,sn1/social-graph-service,0.03,31.3,1516.7492,0.0,0,0.0,0.0,0.0262,0.0,0.0744
1,sn1/text-service,0.03,43.72,1516.7492,0.0,0,0.0,0.0,0.0262,0.0,0.0748
1,sn1/unique-id-service,0.02,4.55,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.0735
1,sn1/url-shorten-memcached,0.29,4.63,1340.6592,0.0,0,0.0,0.0,0.253,0.0,0.0742
1,sn1/url-shorten-mongodb,29.08,105.25,1967.6992,0.0273,2,169788.9966,89623.1591,25.3655,701.9205,0.1468
1,sn1/url-shorten-service,0.12,49.75,1516.7492,0.0,0,0.0,0.0,0.1047,0.0,0.0752
1,sn1/user-memcached,0.26,6.32,1340.6592,0.0,0,0.0,0.0,0.2268,0.0,0.0741
1,sn1/user-mention-service,0.02,7.02,1516.7492,0.0,0,0.0,0.0,0.0174,0.0,0.0736
1,sn1/user-mongodb,14.04,96.63,1969.7092,0.0078,4,13382.2545,7063.8259,12.2466,701.9205,0.1102
1,sn1/user-service,0.11,18.0,1516.7492,0.0,0,0.0,0.0,0.0959,0.0,0.0741
1,sn1/user-timeline-mongodb,27.84,106.62,1968.0192,0.0,0,203073.7395,107192.5179,24.2839,701.9205,0.1438
1,sn1/user-timeline-redis,4.59,95.11,1402.1892,0.0,0,37386.1804,19734.3035,4.0037,0.0,0.0874
1,sn1/user-timeline-service,0.13,493.0,1516.7492,0.0,0,0.0,0.0,0.1134,0.0,0.089
2,hotel/consul,27.7,29.03,1466.8092,0.0,0,246009.9882,129856.4262,23.7072,701.9205,0.1411
2,hotel/frontend,0.53,81.02,2384.4692,0.0,0,0.0,0.0,0.4536,0.0,0.0771
2,hotel/geo,1.24,23.18,2384.3892,0.0,0,10214.1504,5391.5415,1.0613,0.0,0.077
2,hotel/jaeger,0.33,14.79,1346.3392,0.0,0,0.0,0.0,0.2824,0.0,0.0746
2,hotel/memcached-profile,0.46,7.68,1344.5792,0.0,0,0.0,0.0,0.3937,0.0,0.0747
2,hotel/memcached-rate,0.35,7.54,1344.5792,0.0,0,0.0,0.0,0.2995,0.0,0.0744
2,hotel/memcached-reserve,0.37,7.06,1344.5792,0.0,0,0.0,0.0,0.3167,0.0,0.0744
2,hotel/mongodb-geo,12.75,62.66,1665.7592,0.0352,4,20044.3102,10580.3935,10.9121,701.9205,0.106
2,hotel/mongodb-profile,12.18,63.99,1665.7592,0.0234,2,39858.226,21039.1733,10.4243,701.9205,0.1047
2,hotel/mongodb-rate,10.49,65.3,1665.7592,0.0,0,14719.6403,7769.7654,8.9779,701.9205,0.1007
2,hotel/mongodb-recommendation,12.36,62.71,1665.7592,0.0234,2,10265.3491,5418.5668,10.5784,701.9205,0.1051
2,hotel/mongodb-reservation,12.08,147.92,1665.7592,0.0234,2,11366.1222,5999.6101,10.3387,701.9205,0.1071
2,hotel/mongodb-user,13.93,62.68,1665.7592,0.0234,2,11289.3241,5959.0722,11.9221,701.9205,0.1089
2,hotel/profile,1.33,35.45,2384.3892,0.0,0,0.0,0.0,1.1383,0.0,0.0776
2,hotel/rate,1.88,33.86,2384.4692,0.0,0,15871.6121,8377.834,1.609,0.0,0.0789
2,hotel/recommendation,1.78,22.09,2384.3892,0.0,0,13670.0659,7215.7473,1.5234,0.0,0.0783
2,hotel/reservation,1.5,50.83,2384.3892,0.0,0,14130.8547,7458.9747,1.2838,0.0,0.0785
2,hotel/search,0.45,25.04,2384.3892,0.0,0,0.0,0.0,0.3851,0.0,0.0752
2,hotel/user,1.12,18.3,2384.3892,0.0,0,8140.6011,4297.0181,0.9586,0.0,0.0766
2,sa1/customer-feedback,126.54,9958.94,14400.1292,0.0,0,10521.3429,5553.6932,108.2998,701.9205,0.6898
2,sa2/customer-feedback,121.17,3055.84,7908.0892,0.0,0,18303.5527,9661.5343,103.7039,701.9205,0.4611
2,sa3/customer-feedback,119.38,3048.32,7903.6992,0.0,0,13900.4603,7337.361,102.1719,701.9205,0.4566
2,sa4/customer-feedback,118.63,3042.62,7902.9992,0.0,0,12774.0878,6742.8051,101.53,701.9205,0.4546
2,sn1/compose-post-service,0.0,46.31,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0748
2,sn1/home-timeline-redis,4.83,2550.71,2218.0692,0.0,0,36325.5123,19174.4296,4.1338,0.0,0.1647
2,sn1/home-timeline-service,0.0,85.35,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.076
2,sn1/jaeger,0.49,3431.89,1340.3292,0.0,0,0.0,0.0,0.4194,0.0,0.1817
2,sn1/media-frontend,0.0,2027.57,1913.7592,0.0,0,0.0,0.0,0.0,0.0,0.1367
2,sn1/media-memcached,0.28,4.63,1340.6592,0.0,0,0.0,0.0,0.2396,0.0,0.0741
2,sn1/media-mongodb,17.15,73.63,1968.9492,0.0352,2,15718.0159,8296.7581,14.6779,701.9205,0.117
2,sn1/media-service,0.0,4.65,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0735
2,sn1/nginx-thrift,6.19,38432.25,1885.6492,0.0,0,38066.2698,20093.2888,5.2977,0.0,1.289
2,sn1/post-storage-memcached,0.72,69.88,1340.6592,0.0,0,20249.1052,10688.4946,0.6162,0.0,0.0772
2,sn1/post-storage-mongodb,16.11,8188.94,5394.6792,0.043,2,12799.6872,6756.3177,13.7878,701.9205,0.368
2,sn1/post-storage-service,0.1,89.45,1516.7492,0.0,0,0.0,0.0,0.0856,0.0,0.0763
2,sn1/social-graph-mongodb,16.35,728.52,2021.9492,0.0469,4,15078.0315,7958.9423,13.9932,701.9205,0.1355
2,sn1/social-graph-redis,2.7,20.29,1368.8992,0.0,0,37887.0742,19998.7004,2.3108,0.0,0.0805
2,sn1/social-graph-service,0.1,31.31,1516.7492,0.0,0,0.0,0.0,0.0856,0.0,0.0745
2,sn1/text-service,0.0,43.72,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0747
2,sn1/unique-id-service,0.0,4.55,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0735
2,sn1/url-shorten-memcached,0.28,4.63,1340.6592,0.0,0,0.0,0.0,0.2396,0.0,0.0741
2,sn1/url-shorten-mongodb,27.7,105.43,1967.6992,0.0391,4,235770.2385,124451.3721,23.7072,701.9205,0.1434
2,sn1/url-shorten-service,0.0,49.75,1516.7492,0.0,0,0.0,0.0,0.0,0.0,0.0749
