window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,29.28,34.44,6467.8724,0.0,0,646934.0829,203323.5985,14.9202,249.2648,0.145
0,hotel/frontend,0.51,146.28,7385.5324,0.0,0,0.0,0.0,0.2599,0.0,0.0791
0,hotel/geo,1.27,23.57,7385.4524,0.0,0,35996.5147,11313.2715,0.6472,0.0,0.0771
0,hotel/jaeger,0.33,17.75,6347.4024,0.0,0,0.0,0.0,0.1682,0.0,0.0747
0,hotel/memcached-profile,0.49,7.78,6345.6424,0.0,0,0.0,0.0,0.2497,0.0,0.0747
0,hotel/memcached-rate,0.39,7.71,6345.6424,0.0,0,0.0,0.0,0.1987,0.0,0.0745
0,hotel/memcached-reserve,0.41,7.42,6345.6424,0.0,0,0.0,0.0,0.2089,0.0,0.0745
0,hotel/mongodb-geo,11.67,79.64,6666.8224,0.0273,2,23899.3253,7511.2704,5.9467,249.2648,0.104
0,hotel/mongodb-profile,12.22,79.68,6666.8224,0.0273,2,24548.4428,7715.2802,6.227,249.2648,0.1053
0,hotel/mongodb-rate,10.31,80.98,6666.8224,0.0,0,19650.5564,6175.9334,5.2537,249.2648,0.1007
0,hotel/mongodb-recommendation,12.17,78.94,6666.8224,0.043,4,30980.6069,9736.832,6.2015,249.2648,0.1051
0,hotel/mongodb-reservation,11.71,280.89,6666.8224,0.0273,2,32278.8419,10144.8516,5.9671,249.2648,0.1103
0,hotel/mongodb-user,12.1,79.01,6666.8224,0.0273,2,35170.3652,11053.6226,6.1658,249.2648,0.105
0,hotel/profile,2.21,45.71,7385.4524,0.0,0,42192.6361,13260.6379,1.1262,0.0,0.0801
0,hotel/rate,1.43,40.34,7385.5324,0.0,0,19178.4709,6027.5627,0.7287,0.0,0.078
0,hotel/recommendation,1.88,23.17,7385.4524,0.0,0,48860.8429,15356.375,0.958,0.0,0.0786
0,hotel/reservation,1.37,105.14,7385.4524,0.0,0,34816.3011,10942.3445,0.6981,0.0,0.0799
0,hotel/search,0.39,34.5,7385.4524,0.0,0,0.0,0.0,0.1987,0.0,0.0753
0,hotel/user,1.03,16.5,7385.4524,0.0,0,33104.9914,10404.5005,0.5249,0.0,0.0763
0,sa1/customer-feedback,121.8,3845.33,13548.1724,0.0,0,28207.105,8865.1537,62.0658,249.2648,0.4873
0,sa3/customer-feedback,121.41,3818.64,13528.6924,0.0,0,32691.9166,10274.6761,61.867,249.2648,0.4855
1,hotel/consul,29.02,34.68,6467.8724,0.0,0,608099.0906,191118.2276,14.8204,418.3085,0.1444
1,hotel/frontend,0.51,146.28,7385.5324,0.0,0,0.0,0.0,0.2605,0.0,0.0791
1,hotel/geo,1.69,23.32,7385.4524,0.0,0,45149.7132,14190.0116,0.8631,0.0,0.0781
1,hotel/jaeger,0.3,17.75,6347.4024,0.0,0,0.0,0.0,0.1532,0.0,0.0746
1,hotel/memcached-profile,0.34,7.78,6345.6424,0.0,0,0.0,0.0,0.1736,0.0,0.0744
1,hotel/memcached-rate,0.4,7.71,6345.6424,0.0,0,0.0,0.0,0.2043,0.0,0.0745
1,hotel/memcached-reserve,0.39,7.42,6345.6424,0.0,0,0.0,0.0,0.1992,0.0,0.0745
1,hotel/mongodb-geo,9.76,79.35,6666.8224,0.0,0,31936.6082,10037.2917,4.9844,0.0,0.0993
1,hotel/mongodb-profile,10.16,79.81,6666.8224,0.0,0,35195.4458,11061.5051,5.1887,418.3085,0.1003
1,hotel/mongodb-rate,11.41,80.77,6666.8224,0.0,0,19790.0318,6219.7689,5.827,418.3085,0.1034
1,hotel/mongodb-recommendation,9.64,78.82,6666.8224,0.0,0,38395.0317,12067.0965,4.9231,0.0,0.099
1,hotel/mongodb-reservation,9.7,280.89,6666.8224,0.0,0,34306.6719,10782.1742,4.9537,0.0,0.1055
1,hotel/mongodb-user,9.36,78.77,6666.8224,0.0,0,30277.5636,9515.8739,4.7801,0.0,0.0984
1,hotel/profile,1.44,45.71,7385.4524,0.0,0,35313.9489,11098.7493,0.7354,0.0,0.0782
1,hotel/rate,1.21,40.34,7385.5324,0.0,0,33003.1368,10372.4888,0.6179,0.0,0.0775
1,hotel/recommendation,1.26,22.68,7385.4524,0.0,0,37921.019,11918.12,0.6435,0.0,0.0771
1,hotel/reservation,1.81,105.39,7385.4524,0.0,0,47579.0285,14953.5162,0.9244,0.0,0.081
1,hotel/search,0.74,34.76,7385.4524,0.0,0,3140.3344,986.9693,0.3779,0.0,0.0762
1,hotel/user,1.95,16.77,7385.4524,0.0,0,35965.7165,11303.5919,0.9959,0.0,0.0785
1,sa1/customer-feedback,125.19,3845.65,13548.1724,0.0,0,23404.3789,7355.7147,63.9339,418.3085,0.4955
1,sa3/customer-feedback,127.32,3818.84,13528.6924,0.0,0,29033.2802,9124.8106,65.0217,418.3085,0.4998
2,hotel/consul,27.35,34.44,6467.8724,0.0,0,603921.0764,189805.128,13.9344,249.2648,0.1404
2,hotel/frontend,0.56,146.28,7385.5324,0.0,0,0.0,0.0,0.2853,0.0,0.0792
2,hotel/geo,1.36,23.32,7385.4524,0.0,0,43334.6966,13619.5738,0.6929,0.0,0.0773
2,hotel/jaeger,2.43,17.75,6347.4024,0.0,0,5336.4686,1677.1879,1.238,0.0,0.0797
2,hotel/memcached-profile,0.31,7.78,6345.6424,0.0,0,0.0,0.0,0.1579,0.0,0.0743
2,hotel/memcached-rate,0.35,7.71,6345.6424,0.0,0,0.0,0.0,0.1783,0.0,0.0744
2,hotel/memcached-reserve,0.39,7.42,6345.6424,0.0,0,0.0,0.0,0.1987,0.0,0.0745
2,hotel/mongodb-geo,12.85,79.48,6666.8224,0.0273,2,26167.9845,8224.2827,6.5469,249.2648,0.1068
