window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,hotel/consul,29.06,31.97,201.48,0.0,0,11055,13060.4094,13.7114,11.6159,0.015,A
0,hotel/frontend,0.46,122.02,1119.14,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
0,hotel/geo,1.67,19.13,1119.06,0.0,0,367,704.5075,3.0959,3.2907,0.0017,A
0,hotel/jaeger,0.33,14.78,81.01,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
0,hotel/memcached-profile,0.44,7.76,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0017,A
0,hotel/memcached-rate,0.44,7.7,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
0,hotel/memcached-reserve,0.39,7.42,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
0,hotel/mongodb-geo,10.68,69.18,400.43,0.0,0,452,704.5075,5.0391,11.6159,0.005,A
0,hotel/mongodb-profile,10.87,69.74,400.43,0.0,0,598,706.479,5.1288,11.6159,0.005,A
0,hotel/mongodb-rate,11.86,71.33,400.43,0.0234,2,309,704.5075,5.5959,11.6159,0.005,A
0,hotel/mongodb-recommendation,10.54,69.81,400.43,0.0,0,564,704.5075,4.9731,11.6159,0.005,A
0,hotel/mongodb-reservation,10.3,267.56,400.43,0.0,0,498,704.5075,4.8598,11.6159,0.0033,A
0,hotel/mongodb-user,10.72,69.44,400.43,0.0,0,413,704.5075,5.058,11.6159,0.0067,A
0,hotel/profile,1.59,38.48,1119.06,0.0,0,890,1051.4486,3.0959,3.2907,0.0,A
0,hotel/rate,1.32,35.3,1119.14,0.0,0,828,978.2016,3.0959,3.2907,0.0033,A
0,hotel/recommendation,1.25,17.02,1119.06,0.0,0,648,765.5491,3.0959,3.2907,0.0,A
0,hotel/reservation,1.38,105.07,1119.06,0.0,0,435,704.5075,3.0959,3.2907,0.0,A
0,hotel/search,0.44,31.89,1119.06,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
0,hotel/user,1.44,14.24,1119.06,0.0,0,544,704.5075,3.0959,3.2907,0.0,A
1,hotel/consul,28.84,31.47,201.48,0.0,0,8999,3425.1278,25.6541,16.5823,0.0737,A
1,hotel/frontend,0.52,122.02,1119.14,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
1,hotel/geo,1.35,19.13,1119.06,0.0,0,743,704.5075,3.0959,3.2907,0.0074,A
1,hotel/jaeger,0.33,14.78,81.01,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
1,hotel/memcached-profile,0.43,7.76,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
1,hotel/memcached-rate,0.39,7.7,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0074,A
1,hotel/memcached-reserve,0.4,7.42,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
1,hotel/mongodb-geo,12.36,69.23,400.43,0.0234,2,355,704.5075,10.9946,16.5823,0.0221,A
1,hotel/mongodb-profile,11.68,69.92,400.43,0.0234,2,1013,704.5075,10.3897,16.5823,0.0221,A
1,hotel/mongodb-rate,9.78,71.47,400.43,0.0,0,387,704.5075,8.6996,3.2907,0.0369,A
1,hotel/mongodb-recommendation,11.59,69.49,400.43,0.0234,2,576,704.5075,10.3097,16.5823,0.0221,A
1,hotel/mongodb-reservation,12.05,267.62,400.43,0.0234,2,422,704.5075,10.7188,16.5823,0.0221,A
1,hotel/mongodb-user,12.41,69.44,400.43,0.0234,2,454,704.5075,11.0391,16.5823,0.0295,A
1,hotel/profile,2.02,38.43,1119.06,0.0,0,945,704.5075,3.0959,3.2907,0.0074,A
1,hotel/rate,1.32,35.3,1119.14,0.0,0,541,704.5075,3.0959,3.2907,0.0,A
1,hotel/recommendation,1.78,17.76,1119.06,0.0,0,586,704.5075,3.0959,3.2907,0.0,A
1,hotel/reservation,1.34,105.07,1119.06,0.0,0,665,704.5075,3.0959,3.2907,0.0074,A
1,hotel/search,0.44,31.89,1119.06,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
1,hotel/user,1.39,14.23,1119.06,0.0,0,736,704.5075,3.0959,3.2907,0.0074,A
2,hotel/consul,30.4,31.73,201.48,0.0,0,14803,4855.273,41.1712,13.6197,0.0574,A
2,hotel/frontend,0.53,122.02,1119.14,0.0,0,0,704.5075,3.0959,3.2907,0.0052,A
2,hotel/geo,1.46,19.14,1119.06,0.0,0,598,704.5075,3.0959,3.2907,0.0,A
2,hotel/jaeger,0.33,15.03,81.01,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
2,hotel/memcached-profile,0.42,7.76,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
2,hotel/memcached-rate,0.43,7.7,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
2,hotel/memcached-reserve,0.38,7.42,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
2,hotel/mongodb-geo,10.5,69.31,400.43,0.0,0,460,704.5075,14.2203,13.6197,0.0261,A
2,hotel/mongodb-profile,10.43,70.05,400.43,0.0,0,532,704.5075,14.1255,13.6197,0.0104,A
2,hotel/mongodb-rate,11.63,71.45,400.43,0.0273,2,287,704.5075,15.7507,13.6197,0.0209,A
2,hotel/mongodb-recommendation,10.4,69.87,400.43,0.0,0,724,704.5075,14.0849,13.6197,0.0209,A
2,hotel/mongodb-reservation,10.05,267.69,400.43,0.0,0,443,704.5075,13.6109,13.6197,0.0209,A
2,hotel/mongodb-user,10.54,69.38,400.43,0.0,0,450,704.5075,14.2745,13.6197,0.0261,A
2,hotel/profile,1.51,38.43,1119.06,0.0,0,440,704.5075,3.0959,3.2907,0.0052,A
2,hotel/rate,1.33,35.3,1119.14,0.0,0,451,704.5075,3.0959,3.2907,0.0052,A
2,hotel/recommendation,1.19,17.02,1119.06,0.0,0,356,704.5075,3.0959,3.2907,0.0104,A
2,hotel/reservation,1.8,105.08,1119.06,0.0,0,496,704.5075,3.0959,3.2907,0.0052,A
2,hotel/search,0.86,31.9,1119.06,0.0,0,61,704.5075,3.0959,3.2907,0.0,A
2,hotel/user,1.69,14.25,1119.06,0.0,0,567,704.5075,3.0959,3.2907,0.0,A
3,hotel/consul,29.82,31.48,201.48,0.0,0,11911,7974.7843,17.794,15.5188,0.0444,A
3,hotel/frontend,0.46,122.02,1119.14,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
3,hotel/geo,1.4,19.14,1119.06,0.0,0,667,704.5075,3.0959,3.2907,0.004,A
3,hotel/jaeger,1.97,14.78,81.01,0.0,0,59,704.5075,3.0959,3.2907,0.0,A
3,hotel/memcached-profile,0.4,7.76,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
3,hotel/memcached-rate,0.45,7.7,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
3,hotel/memcached-reserve,0.38,7.42,79.25,0.0,0,0,704.5075,3.0959,3.2907,0.004,A
3,hotel/mongodb-geo,11.62,69.17,400.43,0.0234,2,292,704.5075,6.9338,15.5188,0.0121,A
3,hotel/mongodb-profile,10.34,70.11,400.43,0.043,4,568,704.5075,6.17,15.5188,0.0162,A
3,hotel/mongodb-rate,9.87,71.17,400.43,0.0,0,447,704.5075,5.8896,3.2907,0.0162,A
3,hotel/mongodb-recommendation,11.63,69.74,400.43,0.0352,4,355,704.5075,6.9398,15.5188,0.0162,A
3,hotel/mongodb-reservation,11.61,267.6,400.43,0.0234,2,422,704.5075,6.9278,15.5188,0.0121,A
3,hotel/mongodb-user,11.85,69.13,400.43,0.0234,2,427,704.5075,7.0711,15.5188,0.0162,A
3,hotel/profile,1.64,38.68,1119.06,0.0,0,924,704.5075,3.0959,3.2907,0.0,A
3,hotel/rate,1.34,35.3,1119.14,0.0,0,591,704.5075,3.0959,3.2907,0.0,A
3,hotel/recommendation,1.39,17.03,1119.06,0.0,0,497,704.5075,3.0959,3.2907,0.0,A
3,hotel/reservation,1.31,105.08,1119.06,0.0,0,331,704.5075,3.0959,3.2907,0.004,A
3,hotel/search,0.47,31.89,1119.06,0.0,0,0,704.5075,3.0959,3.2907,0.0,A
3,hotel/user,1.3,14.24,1119.06,0.0,0,741,704.5075,3.0959,3.2907,0.004,A
4,hotel/consul,29.41,31.23,201.48,0.0,0,8078,1258.9716,3.0959,165.55,0.0406,A
