window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa/customer-feedback,127.44,13160.3,16250.37,0.0,0,548,6796.3153,11.7644,16.871,0.107,A
0,sa2/customer-feedback,126.74,6964.44,10278.9,0.0,0,629,7800.8802,11.7644,16.871,0.107,A
0,sa3/customer-feedback,123.77,3411.76,6947.49,0.0,0,588,7292.3967,11.7644,16.871,0.0855,A
0,sa4/customer-feedback,122.52,3283.78,6826.88,0.0,0,585,7255.1906,11.7644,16.871,0.0855,A
0,sa5/customer-feedback,118.18,3089.19,6649.32,0.0,0,546,6771.5112,11.7644,16.871,0.0909,A
1,sa/customer-feedback,121.73,13160.28,16250.37,0.0,0,668,2677.1284,12.77,15.8266,0.215,A
1,sa2/customer-feedback,121.72,6964.59,10278.9,3.8984,38,594,2677.1284,12.769,15.8266,0.172,A
1,sa3/customer-feedback,121.68,3412.06,6947.49,3.875,38,535,2677.1284,12.7648,15.8266,0.183,A
1,sa4/customer-feedback,121.32,3284.1,6826.88,3.9453,38,596,2677.1284,12.727,15.8266,0.194,A
1,sa5/customer-feedback,114.44,3089.87,6649.32,0.0,0,556,2677.1284,12.0053,15.8266,0.14,A
2,sa/customer-feedback,126.25,13160.68,16250.37,3.9102,38,678,3819.7199,16.7906,14.0388,0.0654,A
2,sa2/customer-feedback,125.4,6964.83,10278.9,0.0,0,424,2677.1284,16.6776,14.0388,0.0577,A
2,sa3/customer-feedback,118.92,3412.81,6947.49,0.0,0,475,2677.1284,15.8158,14.0388,0.0615,A
2,sa4/customer-feedback,119.36,3284.27,6826.88,0.0,0,678,3819.7199,15.8743,14.0388,0.05,A
2,sa5/customer-feedback,114.01,3090.42,6649.32,3.8516,38,537,3025.3534,15.1628,14.0388,0.0538,A
3,sa/customer-feedback,125.97,13160.89,16250.37,0.0,0,610,2677.1284,14.8911,16.1986,0.111,A
3,sa2/customer-feedback,129.6,6965.11,10278.9,0.0,0,398,2677.1284,15.3202,16.1986,0.0816,A
3,sa3/customer-feedback,127.14,3413.12,6947.49,0.0,0,474,2677.1284,15.0294,16.1986,0.0875,A
3,sa4/customer-feedback,122.78,3284.14,6826.88,0.0,0,598,2677.1284,14.514,16.1986,0.0875,A
3,sa5/customer-feedback,114.67,3089.96,6649.32,0.0,0,584,2677.1284,13.5553,16.1986,0.0875,A
4,sa/customer-feedback,125.83,13161.68,16250.37,0.0,0,504,2677.1284,12.3919,14.3104,0.172,A
4,sa2/customer-feedback,123.69,6965.95,10278.9,0.0,0,449,2677.1284,12.1811,14.3104,0.162,A
4,sa3/customer-feedback,123.37,3414.01,6947.49,0.0,0,596,2677.1284,12.1496,14.3104,0.172,A
4,sa4/customer-feedback,121.21,3284.58,6826.88,0.0,0,711,2677.1284,11.9369,14.3104,0.151,A
4,sa5/customer-feedback,113.51,3091.17,6649.32,0.0,0,669,2677.1284,11.7644,14.3104,0.14,A
5,sa/customer-feedback,129.06,13161.68,16250.37,0.0,0,520,2828.4233,12.7636,15.4054,0.0591,A
5,sa2/customer-feedback,128.08,6966.29,10278.9,0.0,0,440,2677.1284,12.6667,15.4054,0.0628,A
5,sa3/customer-feedback,124.14,3414.34,6947.49,0.0,0,486,2677.1284,12.277,15.4054,0.0739,A
