window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,1007.24,24122.59,1414.08,0.0,0,735,608.4383,152.373,347.2939,0.0088,A
1,sa1/customer-feedback,18424.91,3238.74,6778.47,0.0,0,7062,1174.1894,148.3589,347.2939,0.0966,A
1,hotel1/user,61.47,20.45,1119.06,0.0,0,1249,608.4383,2.6737,347.2939,0.0,A
1,hotel1/consul,22.58,31.13,212.87,0.0,0,4861,808.2321,2.6737,347.2939,0.0176,A
1,hotel1/frontend,9557.19,117.41,1119.14,0.0,0,661776,110032.6218,67.5415,347.2939,0.0,A
1,hotel1/geo,1147.51,28.47,1119.06,0.0,0,4072,677.0461,8.1961,347.2939,0.0088,A
1,hotel1/jaeger,0.34,14.89,81.01,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/memcached-profile,212.77,8.45,79.27,0.0,0,3587,608.4383,2.6737,347.2939,0.0,A
1,hotel1/memcached-rate,196.71,7.66,79.27,0.0,0,2658,608.4383,2.6737,347.2939,0.0,A
1,hotel1/memcached-reserve,240.33,8.71,79.27,0.0,0,1788,608.4383,2.6737,347.2939,0.0,A
1,hotel1/mongodb-geo,9.34,72.91,400.43,0.0,0,164,608.4383,2.6737,347.2939,0.0088,A
1,hotel1/mongodb-profile,9.14,74.36,400.43,0.0,0,1444,608.4383,2.6737,347.2939,0.0,A
1,es-stress-d2/elasticsearch-dynamic-0,1006.89,23849.54,1414.09,0.0,0,189,608.4383,150.7256,347.2939,0.0,A
1,hotel1/mongodb-recommendation,9.33,73.28,400.43,0.0,0,332,608.4383,2.6737,347.2939,0.0088,A
1,hotel1/mongodb-reservation,15.89,261.51,400.43,0.0742,32,558,608.4383,2.6737,347.2939,0.0,A
1,hotel1/mongodb-user,10.13,74.99,400.43,0.0,0,136,608.4383,2.6737,347.2939,0.0088,A
1,hotel1/profile,3612.78,49.92,1119.06,0.0,0,72279,12017.7339,25.5652,347.2939,0.0,A
1,hotel1/rate,1894.68,43.65,1119.14,0.0,0,4972,826.6879,13.5126,347.2939,0.0,A
1,hotel1/recommendation,681.81,26.81,1119.06,0.0,0,2963,608.4383,4.9295,347.2939,0.0088,A
1,hotel1/reservation,4075.34,87.66,1119.06,0.0,0,593305,98648.039,29.0273,347.2939,0.0,A
1,hotel1/search,2868.27,35.23,1119.06,0.0,0,83279,13846.6894,20.2703,347.2939,0.0,A
