window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,1007.65,26281.7,1414.09,0.0,0,123,581.9844,151.4917,335.2235,0.0545,A
1,sa1/customer-feedback,14221.37,3173.13,6717.63,0.0,0,7087,1209.5204,164.6119,335.2235,0.0594,A
1,hotel1/search,3022.65,37.78,1119.06,0.0,0,23076,3938.3225,31.5707,335.2235,0.0,A
1,hotel1/user,58.39,18.92,1119.06,0.0,0,1317,581.9844,2.5575,335.2235,0.0,A
1,es-stress-d3/elasticsearch-dynamic-0,1006.79,26022.69,1414.09,0.0,0,135,581.9844,150.0928,335.2235,0.0099,A
1,hotel1/consul,25.05,30.76,212.87,0.0,0,3228,581.9844,2.5575,335.2235,0.0149,A
1,hotel1/frontend,9665.53,118.56,1119.14,0.0,0,639055,109065.9002,100.9415,335.2235,0.0,A
1,hotel1/geo,1196.07,27.73,1119.06,0.0,0,3273,581.9844,12.5612,335.2235,0.0,A
1,hotel1/jaeger,0.27,14.89,81.01,0.0,0,0,581.9844,2.5575,2.7184,0.0,A
1,hotel1/memcached-profile,226.46,8.21,79.27,0.0,0,2836,581.9844,2.5575,335.2235,0.0,A
1,hotel1/memcached-rate,206.55,7.59,79.27,0.0,0,2433,581.9844,2.5575,335.2235,0.0,A
1,hotel1/memcached-reserve,247.29,9.02,79.27,0.0,0,1815,581.9844,2.6147,335.2235,0.0,A
1,hotel1/mongodb-geo,9.63,72.78,400.43,0.0,0,227,581.9844,2.5575,335.2235,0.0,A
1,es-stress-d2/elasticsearch-dynamic-0,1007.05,26996.19,1414.08,0.0,0,1316,581.9844,155.3196,335.2235,0.0,A
1,hotel1/mongodb-rate,10.65,74.16,400.43,0.0,0,291,581.9844,2.5575,335.2235,0.0,A
1,hotel1/mongodb-recommendation,9.43,72.51,400.43,0.0,0,145,581.9844,2.5575,335.2235,0.005,A
1,hotel1/mongodb-reservation,19.83,256.64,400.43,0.1133,48,568,581.9844,2.5575,335.2235,0.005,A
1,hotel1/mongodb-user,9.71,74.73,400.43,0.0,0,189,581.9844,2.5575,335.2235,0.005,A
1,hotel1/profile,3780.11,48.29,1119.06,0.0,0,117128,19989.9395,39.4877,335.2235,0.005,A
1,hotel1/rate,2192.47,45.41,1119.14,0.0,0,27912,4763.6704,22.9963,335.2235,0.0,A
1,hotel1/recommendation,720.17,26.77,1119.06,0.0,0,3169,581.9844,7.6173,335.2235,0.0,A
1,hotel1/reservation,4566.39,87.37,1119.06,0.0,0,659912,112625.5116,47.8571,335.2235,0.005,A
1,hotel1/mongodb-profile,9.58,73.95,400.43,0.0,0,216,581.9844,2.5575,335.2235,0.005,A
2,sa1/customer-feedback,18172.71,3176.39,6717.63,0.0,0,12965,2199.7147,121.2559,300.8352,0.0456,A
2,hotel1/search,2602.81,40.24,1119.06,0.0,0,4971,843.4078,16.1986,300.8352,0.0,A
2,es-stress-d2/elasticsearch-dynamic-0,1010.69,32147.47,1414.08,0.0039,2,554,581.9844,96.8205,300.8352,0.0203,A
2,es-stress-d3/elasticsearch-dynamic-0,1009.89,31006.62,1414.09,0.0039,2,379,581.9844,93.6012,300.8352,0.0152,A
2,hotel1/consul,24.41,30.76,212.87,0.0,0,3551,602.4826,2.5575,300.8352,0.0152,A
2,hotel1/frontend,9653.35,125.45,1119.14,0.0,0,955102,162047.9653,60.0107,300.8352,0.0,A
2,hotel1/geo,1068.27,29.29,1119.06,0.0,0,3195,581.9844,6.6844,300.8352,0.0,A
2,hotel1/jaeger,0.26,14.89,81.01,0.0,0,0,581.9844,2.5575,2.7184,0.0,A
