window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,14.85,1564.01,1414.09,0.0,0,1931,2435.0034,6.6932,11.0778,0.0347,B
1,sa1/customer-feedback,122.91,10052.79,13282.62,0.0,0,724,912.9686,49.2819,11.0778,0.208,B
1,es-stress-d3/elasticsearch-dynamic-0,7.3,1594.09,1414.09,0.0234,10,2294,2892.7487,5.0353,11.0778,0.0087,B
1,es-stress-d4/elasticsearch-dynamic-0,7.07,1566.25,1414.09,0.0,0,2666,3361.8431,4.924,11.0778,0.013,B
1,es-stress-d5/elasticsearch-dynamic-0,7.51,1561.95,1414.09,0.0039,2,2175,2742.689,5.0152,11.0778,0.013,B
1,es-stress-d2/elasticsearch-dynamic-0,6.31,1554.25,1414.09,0.0,0,2206,2781.7802,4.7254,11.0778,0.013,B
2,sa1/customer-feedback,7375.68,10059.62,13282.62,0.0,0,737,1995.2116,27.0303,13.1325,0.209,B
2,es-stress-d2/elasticsearch-dynamic-0,744.37,6143.57,1414.09,0.0,0,1179,3191.7971,6.489,13.1325,0.0065,B
2,es-stress-d3/elasticsearch-dynamic-0,746.07,6151.04,1414.09,0.0,0,882,2387.7566,6.499,13.1325,0.0261,B
2,es-stress-d4/elasticsearch-dynamic-0,745.75,6194.29,1414.09,0.0,0,1242,3362.3511,6.5298,13.1325,0.0196,B
2,es-stress-d5/elasticsearch-dynamic-0,746.09,5971.58,1414.09,0.0,0,428,1158.6846,6.3674,13.1325,0.0196,B
2,es-stress-d/elasticsearch-dynamic-0,748.1,5830.8,1414.09,0.0273,6,1092,2956.2701,6.2695,13.1325,0.0196,B
3,sa1/customer-feedback,16488.62,10058.12,13282.62,0.0,0,4640,7185.2006,44.4321,14.5928,0.134,B
3,es-stress-d2/elasticsearch-dynamic-0,1007.45,12008.64,1414.09,0.0039,2,1971,3052.1617,10.7473,14.5928,0.008,B
3,es-stress-d3/elasticsearch-dynamic-0,1008.08,11651.91,1414.09,0.0,0,517,800.5924,10.4972,14.5928,0.0054,B
3,es-stress-d4/elasticsearch-dynamic-0,1008.34,12165.79,1414.09,0.0039,2,508,786.6556,10.8601,14.5928,0.008,B
3,es-stress-d5/elasticsearch-dynamic-0,1008.56,11801.33,1414.09,0.0234,8,704,1090.1684,10.6036,14.5928,0.0107,B
3,es-stress-d/elasticsearch-dynamic-0,1012.24,11488.82,1414.09,0.0039,2,455,704.5833,10.3917,14.5928,0.0134,B
4,sa1/customer-feedback,14448.21,10062.37,13282.62,3.875,38,304,1051.2286,25.0223,14.3673,2.59,B
4,es-stress-d/elasticsearch-dynamic-0,1007.81,17382.57,1414.09,0.0,0,106,366.5468,6.759,14.3673,0.229,B
4,es-stress-d2/elasticsearch-dynamic-0,1018.81,18003.74,1414.09,0.0,0,141,487.5764,6.9624,14.3673,0.228,B
4,es-stress-d3/elasticsearch-dynamic-0,1017.8,17351.82,1414.09,0.0,0,1634,5650.3538,6.765,14.3673,0.229,B
4,es-stress-d5/elasticsearch-dynamic-0,1017.87,17891.38,1414.09,0.0,0,335,1158.4263,6.9272,14.3673,0.229,B
4,es-stress-d4/elasticsearch-dynamic-0,1019.1,18237.34,1414.09,0.0,0,716,2475.92,7.0331,14.3673,0.23,B
5,sa1/customer-feedback,13993.38,10064.46,13282.62,0.0,0,534,1812.634,32.0916,15.2882,25.1,B
5,es-stress-d/elasticsearch-dynamic-0,1012.75,23428.57,1414.09,0.0,0,685,2325.1952,9.2419,15.2882,1.59,B
5,es-stress-d2/elasticsearch-dynamic-0,1005.87,24160.39,1414.09,0.0,0,131,444.6724,9.4507,15.2882,1.57,B
5,es-stress-d3/elasticsearch-dynamic-0,1005.98,23190.66,1414.09,0.0,0,1331,4518.0071,9.1554,15.2882,1.57,B
5,es-stress-d4/elasticsearch-dynamic-0,1006.06,24441.09,1414.09,0.0,0,740,2511.8898,9.5367,15.2882,1.57,B
5,es-stress-d5/elasticsearch-dynamic-0,1006.27,24206.81,1414.09,0.0,0,100,339.4446,9.4657,15.2882,1.57,B
6,sa1/customer-feedback,12502.29,10063.69,13282.62,0.0,0,312,984.6158,32.5895,15.2472,13.5,B
6,es-stress-d/elasticsearch-dynamic-0,1009.22,29328.36,1414.09,0.0,0,2608,8230.3779,10.153,15.2472,1.11,B
6,es-stress-d2/elasticsearch-dynamic-0,1011.46,30153.96,1414.09,0.0273,6,189,596.4499,10.3762,15.2472,1.12,B
6,es-stress-d3/elasticsearch-dynamic-0,1012.08,28891.91,1414.09,0.0,0,615,1940.8291,10.0447,15.2472,1.12,B
6,es-stress-d4/elasticsearch-dynamic-0,1011.24,30574.41,1414.09,0.0273,6,1325,4181.4612,10.4865,15.2472,1.12,B
6,es-stress-d5/elasticsearch-dynamic-0,1011.54,30353.8,1414.09,0.0,0,116,366.0751,10.4291,15.2472,1.13,B
7,sa1/customer-feedback,15691.88,10064.52,13282.62,0.0,0,379,470.6555,17.333,11.8102,13.6,B
7,es-stress-d/elasticsearch-dynamic-0,1008.78,35183.54,1414.09,0.0,0,2179,2705.9588,5.0141,11.8102,1.01,B
7,es-stress-d2/elasticsearch-dynamic-0,1004.87,36201.46,1414.09,0.0,0,96,119.2162,5.125,11.8102,0.995,B
7,es-stress-d3/elasticsearch-dynamic-0,1005.58,34809.29,1414.09,0.0273,6,1511,1876.4129,4.9686,11.8102,0.995,B
7,es-stress-d4/elasticsearch-dynamic-0,1004.82,36701.65,1414.09,0.0,0,2401,2981.6462,5.1815,11.8102,0.995,B
7,es-stress-d5/elasticsearch-dynamic-0,1005.25,36444.05,1414.09,0.0,0,83,103.0723,5.1528,11.8102,0.993,B
8,sa1/customer-feedback,15513.77,10065.26,13282.62,0.0,0,311,1389.2647,20.0671,14.1412,16.4,B
8,es-stress-d/elasticsearch-dynamic-0,1008.65,40899.43,1414.09,0.0195,8,675,3015.285,5.9183,14.1412,1.2,B
8,es-stress-d2/elasticsearch-dynamic-0,1010.65,42099.22,1414.09,0.0,0,102,455.6431,6.0583,14.1412,1.21,B
8,es-stress-d3/elasticsearch-dynamic-0,1010.88,40474.31,1414.09,0.0,0,895,3998.0446,5.8723,14.1412,1.21,B
8,es-stress-d5/elasticsearch-dynamic-0,1010.41,42460.81,1414.09,0.0,0,109,486.9127,6.0995,14.1412,1.21,B
8,es-stress-d4/elasticsearch-dynamic-0,1009.56,42687.9,1414.09,0.0,0,2024,9041.388,6.1245,14.1412,1.21,B
9,sa1/customer-feedback,12724.99,10068.01,13282.62,0.0,0,352,2296.5313,21.0044,15.398,13.4,B
9,es-stress-d/elasticsearch-dynamic-0,1012.54,46927.07,1414.09,0.0039,2,1113,7261.4752,6.8121,15.398,0.878,B
9,es-stress-d2/elasticsearch-dynamic-0,1006.3,48120.47,1414.09,0.0,0,92,600.2298,6.9354,15.398,0.871,B
9,es-stress-d3/elasticsearch-dynamic-0,1006.5,46326.66,1414.09,0.0,0,1815,11841.4893,6.7357,15.398,0.871,B
9,es-stress-d4/elasticsearch-dynamic-0,1006.97,48843.9,1414.09,0.0,0,82,534.9874,7.017,15.398,0.871,B
9,es-stress-d5/elasticsearch-dynamic-0,1006.94,48757.56,1414.09,0.0,0,89,580.6571,7.0074,15.398,0.873,B
10,sa1/customer-feedback,14294.56,10066.99,13282.62,4.0273,40,270,797.3843,20.0198,13.4653,20.5,B
10,es-stress-d2/elasticsearch-dynamic-0,1011.54,53955.46,1414.09,0.0039,2,128,378.0192,6.3509,13.4653,1.46,B
10,es-stress-d3/elasticsearch-dynamic-0,1012.03,52073.11,1414.09,0.0,0,2858,8440.4607,6.1771,13.4653,1.47,B
10,es-stress-d4/elasticsearch-dynamic-0,1010.54,54882.75,1414.09,0.0,0,117,345.5332,6.4355,13.4653,1.46,B
10,es-stress-d5/elasticsearch-dynamic-0,1013.93,54925.3,1414.09,0.0234,6,109,321.907,6.444,13.4653,1.46,B
10,es-stress-d/elasticsearch-dynamic-0,1006.17,52876.93,1414.09,0.0,0,1622,4790.2125,6.2438,13.4653,1.45,B
11,sa1/customer-feedback,14623.0,10066.27,13282.62,0.0,0,292,1140.2375,21.1343,20.2232,15.9,B
11,es-stress-d2/elasticsearch-dynamic-0,1009.73,59844.77,1414.09,0.0,0,96,374.8726,6.6846,20.2232,1.09,B
11,es-stress-d3/elasticsearch-dynamic-0,1010.17,57829.28,1414.09,0.0039,2,2204,8606.4502,6.5072,20.2232,1.09,B
11,es-stress-d4/elasticsearch-dynamic-0,1010.28,60915.71,1414.09,0.0039,2,91,355.348,6.78,20.2232,1.1,B
