window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,hotel/consul,28.8,32.75,201.79,0.0,0,9397,682.9055,2.2879,6.1248,0.0113,A
0,hotel/frontend,0.51,104.5,1119.14,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel/geo,1.8,24.64,1119.06,0.0,0,482,304.2191,1.3369,1.421,0.0,A
0,hotel/jaeger,1.98,14.88,81.01,0.0,0,46,304.2191,1.3369,1.421,0.0028,A
0,hotel/memcached-profile,0.42,7.61,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel/memcached-rate,0.45,7.45,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel/memcached-reserve,0.37,7.09,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel/mongodb-geo,12.12,170.53,400.43,0.0234,2,399,304.2191,1.3369,6.1248,0.0056,A
0,hotel/mongodb-profile,12.21,172.18,400.43,0.0234,2,385,304.2191,1.3369,6.1248,0.0056,A
0,hotel/mongodb-rate,10.77,172.25,400.43,0.0,0,444,304.2191,1.3369,6.1248,0.0028,A
0,hotel/mongodb-recommendation,11.45,170.22,400.43,0.0234,2,365,304.2191,1.3369,6.1248,0.0056,A
0,hotel/mongodb-reservation,10.72,274.09,400.43,0.0,0,375,304.2191,1.3369,6.1248,0.0056,A
0,hotel/mongodb-user,10.71,170.39,400.43,0.0,0,504,304.2191,1.3369,6.1248,0.0056,A
0,hotel/profile,1.88,45.81,1119.06,0.0,0,649,304.2191,1.3369,1.421,0.0,A
0,hotel/rate,1.2,31.48,1119.14,0.0,0,235,304.2191,1.3369,1.421,0.0,A
0,hotel/recommendation,2.07,20.99,1119.06,0.0,0,518,304.2191,1.3369,1.421,0.0,A
0,hotel/reservation,1.7,60.14,1119.06,0.0,0,583,304.2191,1.3369,1.421,0.0,A
0,hotel/search,0.64,32.25,1119.06,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel/user,1.45,18.23,1119.06,0.0,0,542,304.2191,1.3369,1.421,0.0,A
0,hotel2/consul,29.34,29.3,201.79,0.0,0,11807,858.0467,2.3308,6.1248,0.0113,A
0,hotel2/frontend,0.49,102.45,1119.14,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel2/geo,1.21,24.53,1119.06,0.0,0,662,304.2191,1.3369,1.421,0.0,A
0,hotel2/jaeger,0.32,14.9,81.01,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel2/memcached-profile,0.46,7.68,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel2/memcached-rate,0.46,7.41,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
0,hotel2/memcached-reserve,0.38,7.09,79.25,0.0,0,0,304.2191,1.3369,1.421,0.0,A
