window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,1010.77,28167.58,1414.09,0.0,0,88,608.4383,42.3588,10.2912,1.68,A
1,hotel1/search,0.68,20.86,1119.06,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/user,4.07,18.96,1119.06,0.0,0,702,638.2598,2.6737,2.842,0.0,A
1,es-stress-d3/elasticsearch-dynamic-0,1009.3,29197.34,1414.09,0.0,0,1094,994.6669,43.1078,10.2912,1.69,A
1,hotel1/consul,34.58,31.84,212.87,0.0,0,11515,10469.4606,2.6737,10.2912,0.0361,A
1,hotel1/frontend,0.88,66.34,1119.14,0.0,0,179,608.4383,2.6737,10.2912,0.0,A
1,hotel1/geo,1.53,21.14,1119.06,0.0,0,715,650.0794,2.6737,2.842,0.0,A
1,hotel1/jaeger,0.33,15.14,81.01,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/memcached-profile,0.46,7.75,79.27,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/memcached-rate,0.44,7.52,79.27,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/memcached-reserve,0.29,7.17,79.27,0.0,0,0,608.4383,2.6737,2.842,0.0,A
1,hotel1/mongodb-geo,10.79,72.01,400.43,0.0,0,520,608.4383,2.6737,10.2912,0.0,A
1,es-stress-d2/elasticsearch-dynamic-0,1010.01,28224.39,1414.09,0.0234,10,1165,1059.2203,42.386,10.2912,1.68,A
1,hotel1/mongodb-rate,11.46,73.69,400.43,0.0,0,653,608.4383,2.6737,10.2912,0.018,A
1,hotel1/mongodb-recommendation,10.71,71.89,400.43,0.0,0,521,608.4383,2.6737,10.2912,0.0,A
1,hotel1/mongodb-reservation,11.17,145.33,400.43,0.0,0,594,608.4383,2.6737,10.2912,0.0,A
1,hotel1/mongodb-user,11.21,74.41,400.43,0.0,0,570,608.4383,2.6737,10.2912,0.0361,A
1,hotel1/profile,1.56,33.66,1119.06,0.0,0,649,608.4383,2.6737,2.842,0.018,A
1,hotel1/rate,1.29,29.56,1119.14,0.0,0,858,780.0953,2.6737,2.842,0.0,A
1,hotel1/recommendation,1.15,19.18,1119.06,0.0,0,611,608.4383,2.6737,2.842,0.0,A
1,hotel1/reservation,1.1,63.1,1119.06,0.0,0,434,608.4383,2.6737,10.2912,0.0,A
1,hotel1/mongodb-profile,11.44,74.43,400.43,0.0,0,611,608.4383,2.6737,10.2912,0.018,A
2,hotel1/mongodb-geo,13.39,71.86,400.43,0.0352,1,743,608.4383,2.6737,7.9468,0.0221,A
2,hotel1/search,0.44,20.61,1119.06,0.0,0,0,608.4383,2.6737,2.842,0.0,A
