window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,7.73,1565.13,1414.09,0.0,0,1695,162.9731,1.2081,3.5461,0.0113,B
1,sn2/user-timeline-redis,2.23,11.18,97.27,0.0,0,678,65.1892,0.1598,0.727,0.0056,B
1,sn2/user-timeline-mongodb,30.92,62.59,701.15,0.0234,2,8365,804.2891,2.1754,3.5461,0.0169,B
1,sn2/user-service,1.05,4.52,251.42,0.0,0,168,16.1531,0.0749,0.727,0.0,B
1,sn2/user-mongodb,32.11,89.95,701.25,0.0234,2,7797,749.6763,2.2698,3.5461,0.0113,B
1,sn2/user-mention-service,0.12,30.76,251.42,0.0,0,0,0.0,0.0215,0.727,0.0,B
1,sn2/user-memcached,0.31,4.49,75.33,0.0,0,0,0.0,0.0235,0.727,0.0,B
1,sn2/url-shorten-service,1.07,4.51,251.42,0.0,0,138,13.2686,0.0763,0.727,0.0056,B
1,sn2/url-shorten-mongodb,30.91,62.89,701.15,0.0352,4,7077,680.4487,2.1748,3.5461,0.0056,B
1,sn2/url-shorten-memcached,0.3,4.4,75.33,0.0,0,0,0.0,0.0227,0.727,0.0,B
1,sn2/unique-id-service,0.02,4.08,251.42,0.0,0,0,0.0,0.0031,0.727,0.0,B
1,sn2/text-service,0.03,26.95,251.42,0.0,0,0,0.0,0.0136,0.727,0.0,B
1,sn2/social-graph-service,1.06,4.29,251.42,0.0,0,151,14.5185,0.0755,0.727,0.0,B
1,sn2/social-graph-redis,2.72,10.91,97.27,0.0,0,1263,121.4366,0.1937,0.727,0.0,B
1,sn2/social-graph-mongodb,30.66,62.5,701.15,0.0234,2,6533,628.1435,2.1573,3.5461,0.0169,B
1,sn2/post-storage-service,1.05,11.27,251.42,0.0,0,78,7.4996,0.0778,0.727,0.0,B
1,sn2/post-storage-mongodb,29.92,62.73,701.15,0.0,0,6018,578.6266,2.106,3.5461,0.0113,B
1,sn2/post-storage-memcached,0.32,4.38,75.33,0.0,0,0,0.0,0.0241,0.727,0.0,B
1,sn2/nginx-thrift,1.79,23783.2,620.32,0.0,0,883,84.8999,10.3198,3.5461,0.0,B
1,sn2/media-service,0.02,4.04,251.42,0.0,0,0,0.0,0.0031,0.727,0.0,B
1,sn2/media-mongodb,29.62,62.79,701.14,0.0234,2,5719,549.878,2.0852,3.5461,0.0169,B
1,sn2/media-memcached,0.29,4.38,75.33,0.0,0,0,0.0,0.022,0.727,0.0,B
1,sn2/media-frontend,0.0,2040.27,648.43,0.0,0,0,0.0,0.8746,3.5461,0.0,B
1,sn2/jaeger,0.6,528.1,75.0,0.0,0,0,0.0,0.2681,3.5461,0.0,B
1,sn3/compose-post-service,0.0,14.74,251.42,0.0,0,0,0.0,0.0063,0.727,0.0,B
1,sn2/home-timeline-service,0.03,43.51,251.42,0.0,0,0,0.0,0.0207,0.727,0.0,B
1,sn3/home-timeline-redis,4.82,155.28,144.95,0.0,0,1464,140.7626,0.4015,3.5461,0.0,B
1,sn3/jaeger,0.62,50.32,75.0,0.0,0,0,0.0,0.0647,3.5461,0.0,B
1,sn3/user-timeline-service,0.1,33.88,251.42,0.0,0,0,0.0,0.0215,0.727,0.0,B
1,sn3/user-timeline-redis,4.61,16.86,99.13,0.0,0,1400,134.609,0.3276,0.727,0.0113,B
1,sn3/user-timeline-mongodb,17.39,187.44,709.44,0.0,0,899,86.4382,1.2888,3.5461,0.0113,B
1,sn3/user-service,0.09,18.47,251.42,0.0,0,0,0.0,0.0142,0.727,0.0,B
1,sn3/user-mongodb,16.7,96.13,701.83,0.0,0,477,45.8632,1.2017,3.5461,0.0113,B
1,sn3/user-mention-service,0.02,5.58,251.42,0.0,0,0,0.0,0.0038,0.727,0.0,B
1,sn3/user-memcached,0.37,6.08,75.33,0.0,0,0,0.0,0.0283,0.727,0.0,B
1,sn3/url-shorten-service,0.11,5.35,251.42,0.0,0,0,0.0,0.0099,0.727,0.0,B
1,sn3/url-shorten-mongodb,17.63,191.31,721.12,0.0,0,830,79.8039,1.3071,3.5461,0.0056,B
1,sn3/url-shorten-memcached,0.3,4.38,75.33,0.0,0,0,0.0,0.0227,0.727,0.0,B
1,sn3/unique-id-service,0.02,3.95,251.42,0.0,0,0,0.0,0.0031,0.727,0.0,B
1,sn3/text-service,0.0,5.25,251.42,0.0,0,0,0.0,0.0023,0.727,0.0,B
1,sn3/social-graph-service,0.1,29.43,251.42,0.0,0,0,0.0,0.0196,0.727,0.0,B
1,sn3/social-graph-redis,2.67,20.06,103.57,0.0,0,1431,137.5897,0.1941,0.727,0.0,B
1,sn3/social-graph-mongodb,16.65,731.92,756.61,0.0,0,737,70.862,1.4707,3.5461,0.0056,B
1,sn3/post-storage-service,0.11,18.81,251.42,0.0,0,0,0.0,0.0157,0.727,0.0,B
1,sn3/post-storage-mongodb,16.16,218.19,738.16,0.0,0,670,64.42,1.2165,3.5461,0.0225,B
1,sn3/post-storage-memcached,0.71,43.25,75.33,0.0,0,757,72.785,0.0679,0.727,0.0,B
1,sn3/nginx-thrift,5.4,27429.9,620.32,0.0,0,1194,114.8023,12.1339,3.5461,0.0056,B
1,sn3/media-service,0.0,3.98,251.42,0.0,0,0,0.0,0.0017,0.727,0.0,B
1,sn3/media-mongodb,15.97,69.5,701.23,0.0,0,481,46.2478,1.1395,3.5461,0.0113,B
1,sn3/media-memcached,0.3,4.37,75.33,0.0,0,0,0.0,0.0227,0.727,0.0,B
1,sn3/media-frontend,0.0,2023.72,648.43,0.0,0,0,0.0,0.8675,3.5461,0.0,B
1,sn3/home-timeline-service,0.02,37.59,251.42,0.0,0,0,0.0,0.0175,0.727,0.0,B
1,sn2/home-timeline-redis,4.71,14.82,97.27,0.0,0,1603,154.1274,0.3336,0.727,0.0,B
1,sn2/user-timeline-service,1.0,5.95,251.42,0.0,0,149,14.3262,0.072,0.727,0.0,B
1,sn1/user-timeline-service,1.06,4.29,251.42,0.0,0,212,20.3837,0.0755,0.727,0.0,B
1,es-stress-d5/elasticsearch-dynamic-0,14.15,1558.81,1414.1,0.0,0,2021,194.3178,1.6515,3.5461,0.0,B
1,es-stress-d4/elasticsearch-dynamic-0,10.49,1532.05,1414.09,0.0234,6,1669,160.4732,1.3857,3.5461,0.0113,B
1,es-stress-d3/elasticsearch-dynamic-0,6.3,1562.17,1414.09,0.0234,6,2968,285.3712,1.1074,3.5461,0.0,B
1,sn2/compose-post-service,0.02,22.52,251.42,0.0,0,0,0.0,0.011,0.727,0.0,B
1,sn1/compose-post-service,0.02,20.23,251.42,0.0,0,0,0.0,0.0101,0.727,0.0,B
1,es-stress-d2/elasticsearch-dynamic-0,6.45,1573.73,1414.1,0.0,0,2533,243.5462,1.1228,3.5461,0.0056,B
1,sn1/url-shorten-service,1.06,4.5,251.42,0.0,0,250,24.0373,0.0756,0.727,0.0,B
1,sn1/user-timeline-redis,2.54,11.16,97.27,0.0,0,1447,139.1281,0.1813,0.727,0.0,B
1,sn1/user-timeline-mongodb,30.91,62.65,701.15,0.0312,4,6355,611.0289,2.1747,3.5461,0.0169,B
1,sn1/user-service,1.02,5.78,251.42,0.0,0,195,18.7491,0.0734,0.727,0.0,B
1,sn1/user-mongodb,33.79,84.25,701.25,0.0234,2,6490,624.0091,2.3841,3.5461,0.0169,B
1,sn1/user-mention-service,0.0,27.8,251.42,0.0,0,0,0.0,0.0119,0.727,0.0,B
1,sn1/user-memcached,0.32,4.6,75.33,0.0,0,0,0.0,0.0242,0.727,0.0,B
1,sn1/home-timeline-redis,4.87,15.74,97.27,0.0,0,1533,147.3969,0.3452,0.727,0.0,B
1,sn1/url-shorten-mongodb,29.77,64.95,701.15,0.0,0,6716,645.7388,2.0965,3.5461,0.0113,B
1,sn1/url-shorten-memcached,0.3,4.37,75.33,0.0,0,0,0.0,0.0227,0.727,0.0,B
