window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,1009.84,8623.37,1414.08,0.0156,6,162,1212.4923,14.324,31.7167,0.0139,B
1,sa2/customer-feedback,11871.05,3353.1,6876.2,0.0,0,934,6990.5419,22.8054,31.7167,0.127,B
1,sa1/customer-feedback,7887.32,9020.41,12263.18,3.8477,40,782,5852.8948,25.2407,31.7167,0.186,B
2,sa2/customer-feedback,12370.35,3354.57,6876.2,0.0,0,331,2805.5531,16.3856,28.8127,0.199,B
2,sa1/customer-feedback,12063.38,9017.43,12263.18,0.0,0,271,2296.9936,21.7522,28.8127,0.193,B
2,es-stress-d/elasticsearch-dynamic-0,1017.46,14280.24,1414.08,0.0234,10,1222,10357.6613,15.4181,28.8127,0.034,B
3,sa1/customer-feedback,13718.75,9018.85,12263.18,0.0,0,298,833.9636,138.4199,35.676,0.0469,B
3,sa2/customer-feedback,14725.56,3358.39,6876.2,0.0,0,3780,10578.4648,112.3573,35.676,0.0469,B
3,es-stress-d/elasticsearch-dynamic-0,1009.79,20132.84,1414.08,0.0234,10,1321,3696.8656,121.7278,35.676,0.0028,B
4,sa1/customer-feedback,20672.69,9024.17,12263.18,0.0,0,17357,3555.9924,23.6467,25.994,0.0374,B
4,sa2/customer-feedback,42718.8,3360.45,6876.2,3.8711,38,28007,5737.897,32.1114,25.994,0.0397,B
4,es-stress-d/elasticsearch-dynamic-0,1012.54,26725.77,1414.08,0.0273,8,723,148.1237,29.9619,25.994,0.0062,B
5,sa1/customer-feedback,20974.7,9024.32,12263.18,0.0,0,10219,1993.7207,17.0063,26.3063,0.0821,B
5,sa2/customer-feedback,23069.5,3358.75,6876.2,0.0,0,143236,27945.2565,14.9918,26.3063,0.0838,B
5,es-stress-d/elasticsearch-dynamic-0,1005.83,32836.54,1414.08,0.0234,10,1749,341.2288,19.1369,26.3063,0.0125,B
6,sa1/customer-feedback,20063.54,9029.33,12263.18,0.0,0,11250,14639.7395,33.3785,31.7973,0.0654,B
6,sa2/customer-feedback,14644.3,3363.42,6876.2,0.0,0,11184,14553.8531,21.5316,31.7973,0.0641,B
6,es-stress-d/elasticsearch-dynamic-0,1014.2,39269.64,1414.08,0.0234,10,543,706.6114,35.7389,31.7973,0.0052,B
7,sa2/customer-feedback,17832.57,3362.0,6876.2,0.0,0,10705,11833.325,13.4119,32.4963,0.109,B
7,sa1/customer-feedback,18935.7,9025.82,12263.18,0.0,0,19258,21287.8256,16.6307,32.4963,0.109,B
7,es-stress-d/elasticsearch-dynamic-0,1006.45,45371.14,1414.08,0.0156,6,1619,1789.6453,20.5414,32.4963,0.0043,B
8,sa1/customer-feedback,14851.22,9027.02,12263.18,3.8945,40,291,1534.1508,21.9499,37.5193,0.28,B
8,sa2/customer-feedback,12754.57,3363.4,6876.2,0.0,0,459,2419.8461,16.5679,37.5193,0.286,B
8,es-stress-d/elasticsearch-dynamic-0,1010.52,51522.89,1414.08,0.0273,6,717,3780.0211,27.9753,37.5193,0.0467,B
9,sa1/customer-feedback,13945.02,9025.45,12263.18,0.0,0,340,402.4148,15.3378,35.076,0.0819,B
9,sa2/customer-feedback,16201.98,3364.0,6876.2,0.0,0,6050,7160.6158,15.1196,35.076,0.0819,B
9,es-stress-d/elasticsearch-dynamic-0,1007.0,57815.67,1414.08,0.0156,6,589,697.1244,22.7827,35.076,0.0201,B
10,sa1/customer-feedback,13778.82,9024.02,12263.18,0.0,0,361,1170.2275,42.3224,33.9553,0.0854,B
10,sa2/customer-feedback,13122.39,3371.53,6876.2,4.0547,40,353,1144.2945,35.5766,33.9553,0.0821,B
10,es-stress-d/elasticsearch-dynamic-0,1019.85,64021.0,1414.08,0.0312,9,432,1400.383,60.504,33.9553,0.0066,B
11,sa2/customer-feedback,14525.22,3364.88,6876.2,0.0,0,5616,19643.9021,17.0329,33.109,0.779,B
11,sa1/customer-feedback,15967.11,9031.69,12263.18,0.0,0,352,1231.2417,20.9171,33.109,0.0391,B
11,es-stress-d/elasticsearch-dynamic-0,1010.37,70124.86,1414.08,0.0234,10,1004,3511.8372,29.93,33.109,0.116,B
12,sa1/customer-feedback,15437.08,9026.23,12263.18,0.0,0,279,459.5195,33.0092,37.0343,6.47,B
12,sa2/customer-feedback,17164.97,3364.36,6876.2,0.0,0,9291,15302.4919,32.2735,37.0343,7.53,B
12,es-stress-d/elasticsearch-dynamic-0,1007.86,76189.74,1414.08,0.0273,12,851,1401.6167,52.3552,37.0343,0.574,B
13,sa2/customer-feedback,15324.36,3365.3,6876.2,0.0,0,74151,27813.8623,10.3407,35.8947,13.6,B
