window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa/customer-feedback,125.95,12780.62,15885.9,0.0,0,611,3727.4188,18.0964,24.6613,0.0212,B
0,sa2/customer-feedback,122.09,6574.88,9914.43,3.8711,38,573,3495.5989,17.5418,24.6613,0.0227,B
0,sa3/customer-feedback,128.04,2987.56,6583.03,4.3945,44,704,4294.7673,18.3967,24.6613,0.0197,B
1,sa/customer-feedback,126.58,12780.31,15885.9,3.957,38,626,7832.657,18.7527,25.1523,0.0288,B
1,sa2/customer-feedback,119.05,6575.62,9914.43,0.0,0,606,7582.4124,17.6371,25.1523,0.0307,B
1,sa3/customer-feedback,125.72,2988.55,6583.03,0.0,0,680,8508.3176,18.6252,25.1523,0.0307,B
2,sa/customer-feedback,120.91,12780.66,15885.9,0.0,0,574,4201.4528,23.6604,23.2,0.0482,B
2,sa2/customer-feedback,117.32,6575.84,9914.43,0.0,0,620,4538.1546,22.9579,23.2,0.0482,B
2,sa3/customer-feedback,127.58,2987.94,6583.03,0.0,0,691,5057.8465,24.9657,23.2,0.0482,B
3,sa/customer-feedback,127.67,12781.47,15885.9,0.0,0,615,4467.5424,15.277,23.4213,0.138,B
3,sa2/customer-feedback,123.99,6576.33,9914.43,0.0,0,617,4482.071,14.8367,23.4213,0.113,B
3,sa3/customer-feedback,127.53,2988.82,6583.03,0.0,0,717,5208.5006,15.2603,23.4213,0.105,B
4,sa/customer-feedback,127.17,12781.91,15885.9,0.0,0,586,2763.565,25.6349,22.0993,0.126,B
4,sa2/customer-feedback,122.77,6576.46,9914.43,0.0,0,424,1999.576,24.748,22.0993,0.141,B
4,sa3/customer-feedback,126.62,2988.89,6583.03,0.0,0,741,3494.542,25.5241,22.0993,0.0815,B
5,sa/customer-feedback,125.81,12782.23,15885.9,0.0,0,625,2648.9545,13.7296,22.2117,0.0781,B
5,sa2/customer-feedback,124.88,6576.94,9914.43,0.0,0,486,2059.827,13.6281,22.2117,0.0564,B
5,sa3/customer-feedback,126.87,2989.48,6583.03,0.0,0,607,2572.6646,13.8453,22.2117,0.065,B
6,sa/customer-feedback,124.12,12782.19,15885.9,0.0,0,640,5305.6754,19.6899,24.862,0.0567,B
6,sa2/customer-feedback,121.54,6577.49,9914.43,3.8633,38,513,4252.8304,19.2806,24.862,0.0448,B
6,sa3/customer-feedback,125.41,2990.05,6583.03,3.6992,36,613,5081.8422,19.8945,24.862,0.0448,B
7,sa/customer-feedback,121.41,12782.39,15885.9,0.0,0,560,8514.7389,16.2353,26.4883,0.0866,B
7,sa2/customer-feedback,121.89,6577.64,9914.43,0.0,0,637,9685.5155,16.2995,26.4883,0.077,B
7,sa3/customer-feedback,126.57,2990.72,6583.03,0.0,0,736,11190.7997,16.9253,26.4883,0.077,B
8,sa/customer-feedback,122.83,12782.9,15885.9,3.8125,38,641,4266.5636,21.2524,23.325,0.195,B
8,sa2/customer-feedback,121.28,6578.07,9914.43,0.0,0,689,4586.0567,20.9842,23.325,0.133,B
8,sa3/customer-feedback,124.02,2990.86,6583.03,0.0,0,832,5537.8797,21.4583,23.325,0.174,B
9,sa/customer-feedback,125.79,12783.02,15885.9,0.0,0,531,5853.9359,19.86,24.285,0.124,B
9,sa2/customer-feedback,125.07,6578.17,9914.43,0.0,0,654,7209.9323,19.7463,24.285,0.144,B
9,sa3/customer-feedback,126.84,2991.3,6583.03,0.0,0,708,7805.2478,20.0257,24.285,0.172,B
10,sa/customer-feedback,6070.87,12788.4,15885.9,0.0,0,413,1914.9833,51.0254,23.3623,0.0773,B
10,sa2/customer-feedback,121.21,6578.74,9914.43,0.0,0,544,2522.3993,1.0188,23.3623,0.0636,B
10,sa3/customer-feedback,124.43,2991.73,6583.03,0.0,0,561,2601.2243,1.0458,23.3623,0.105,B
11,sa/customer-feedback,14969.73,12794.54,15885.9,0.0,0,438,2986.0216,31.2218,27.4133,4.98,B
11,sa2/customer-feedback,12948.07,6584.77,9914.43,0.0,0,310,2113.3943,27.0053,27.4133,5.5,B
11,sa3/customer-feedback,103.05,2991.61,6583.03,0.0,0,631,4301.78,0.2149,27.4133,0.0511,B
12,sa/customer-feedback,14321.76,12791.75,15885.9,0.0,0,689,5054.1318,34.0189,34.0957,13.5,B
12,sa2/customer-feedback,14671.67,6589.71,9914.43,3.8555,38,358,2626.0946,34.8501,34.0957,12.2,B
