window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sn/compose-post-service,0.02,32.36,251.42,0.0,0,0,0.0,0.0026,0.7719,0.0,B
0,sn/home-timeline-redis,5.03,2692.19,1073.67,0.0,0,1230,481.082,0.6607,0.7719,0.0041,B
0,sn/home-timeline-service,0.0,54.69,251.42,0.0,0,0,0.0,0.0,0.7719,0.0,B
0,sn/jaeger,0.49,1401.97,75.0,0.0,0,0,0.0,0.0644,0.7719,0.0,B
0,sn/media-frontend,0.0,2026.21,648.43,0.0,0,0,0.0,0.0,0.7719,0.0,B
0,sn/media-memcached,0.26,4.66,75.33,0.0,0,0,0.0,0.0342,0.7719,0.0,B
0,sn/media-mongodb,13.0,90.11,712.0,0.0,0,491,192.0417,1.7075,3.4134,0.0081,B
0,sn/media-service,0.02,4.6,251.42,0.0,0,0,0.0,0.0026,0.7719,0.0,B
0,sn/nginx-thrift,6.05,33128.3,620.32,0.0,0,1117,436.885,0.7947,0.7719,0.0041,B
0,sn/post-storage-memcached,0.71,69.92,75.33,0.0,0,422,165.0541,0.0933,0.7719,0.0,B
0,sn/post-storage-mongodb,16.23,7805.13,2973.44,0.0,0,599,234.283,2.1318,3.4134,0.0122,B
0,sn/post-storage-service,0.0,62.09,251.42,0.0,0,0,0.0,0.0,0.7719,0.0,B
0,sn/social-graph-mongodb,14.26,617.95,767.81,0.0,0,512,200.2553,1.873,3.4134,0.0122,B
0,sn/social-graph-redis,2.63,20.25,103.57,0.0,0,1438,562.4357,0.3454,0.7719,0.002,B
0,sn/social-graph-service,0.13,30.2,251.42,0.0,0,0,0.0,0.0171,0.7719,0.0,B
0,sn/text-service,0.02,7.22,251.42,0.0,0,0,0.0,0.0026,0.7719,0.0,B
0,sn/unique-id-service,0.02,4.58,251.42,0.0,0,0,0.0,0.0026,0.7719,0.0,B
0,sn/url-shorten-memcached,0.3,4.64,75.33,0.0,0,0,0.0,0.0394,0.7719,0.002,B
0,sn/url-shorten-mongodb,13.81,6748.5,1916.27,0.0,0,489,191.2594,1.8139,3.4134,0.0102,B
0,sn/url-shorten-service,0.1,6.43,251.42,0.0,0,0,0.0,0.0131,0.7719,0.002,B
0,sn/user-memcached,0.34,6.38,75.33,0.0,0,0,0.0,0.0447,0.7719,0.0,B
0,sn/user-mention-service,0.02,5.61,251.42,0.0,0,0,0.0,0.0026,0.7719,0.0,B
0,sn/user-mongodb,16.34,116.57,712.87,0.0,0,520,203.3842,2.1462,3.4134,0.0122,B
0,sn/user-service,0.1,19.12,251.42,0.0,0,0,0.0,0.0131,0.7719,0.0,B
0,sn/user-timeline-mongodb,28.13,119.14,709.81,0.0039,2,10060,3934.7029,3.6948,3.4134,0.0204,B
0,sn/user-timeline-redis,4.59,93.67,136.66,0.0,0,1306,510.8074,0.6029,0.7719,0.002,B
0,sn/user-timeline-service,0.09,270.03,251.42,0.0,0,0,0.0,0.0118,0.7719,0.0,B
0,sn2/compose-post-service,0.03,28.47,251.42,0.0,0,0,0.0,0.0039,0.7719,0.0,B
0,sn2/home-timeline-redis,4.71,2737.65,1112.25,0.0,0,1159,453.3122,0.6186,0.7719,0.0041,B
0,sn2/home-timeline-service,0.03,47.98,251.42,0.0,0,0,0.0,0.0039,0.7719,0.0,B
0,sn2/jaeger,0.55,1799.74,75.0,0.0,0,261,102.0832,0.0722,0.7719,0.0,B
0,sn2/media-frontend,0.0,2022.62,648.43,0.0,0,0,0.0,0.0,0.7719,0.0,B
0,sn2/media-memcached,0.31,4.62,75.33,0.0,0,0,0.0,0.0407,0.7719,0.002,B
0,sn2/media-mongodb,12.74,90.15,711.58,0.0,0,615,240.541,1.6734,3.4134,0.0122,B
0,sn2/media-service,0.03,4.53,251.42,0.0,0,0,0.0,0.0039,0.7719,0.0,B
