window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,8.98,1564.93,1414.09,0.0234,10,1963,4200.7823,2.39,11.8167,0.0046,B
1,sa4/customer-feedback,124.45,3191.12,6739.44,0.0,0,467,999.371,10.8072,11.8167,0.0792,B
1,sa3/customer-feedback,120.29,3620.52,7112.8,0.0,0,559,1196.2493,11.0927,11.8167,0.0715,B
1,sa2/customer-feedback,122.22,4025.06,7474.42,0.0,0,455,973.6913,11.6886,11.8167,0.0731,B
1,sa1/customer-feedback,124.06,9626.83,12861.54,0.0,0,422,903.0719,18.5494,11.8167,0.0761,B
1,es-stress-d2/elasticsearch-dynamic-0,8.71,1546.03,1414.09,0.0195,8,1862,3984.6442,2.3521,11.8167,0.0076,B
2,sa1/customer-feedback,125.78,9627.23,12861.54,0.0,0,427,1492.1978,23.4007,12.4042,0.123,B
2,sa2/customer-feedback,120.65,4025.83,7474.42,0.0,0,444,1551.6061,14.4792,12.4042,0.127,B
2,sa3/customer-feedback,121.77,3620.49,7112.8,0.0,0,544,1901.067,13.9365,12.4042,0.127,B
2,sa4/customer-feedback,119.26,3191.69,6739.44,0.0,0,597,2086.2812,13.1075,12.4042,0.138,B
2,es-stress-d2/elasticsearch-dynamic-0,17.49,1546.82,1414.09,0.0234,6,770,2690.8485,3.5723,12.4042,0.0077,B
2,es-stress-d/elasticsearch-dynamic-0,17.91,1565.54,1414.09,0.0,0,1222,4270.4115,3.6299,12.4042,0.0115,B
3,sa1/customer-feedback,120.6,9627.57,12861.54,0.0,0,492,1785.0784,17.4992,12.6508,0.066,B
3,sa2/customer-feedback,121.68,4025.71,7474.42,0.0,0,473,1716.1425,11.096,12.6508,0.0596,B
3,sa3/customer-feedback,126.36,3621.17,7112.8,0.0,0,432,1567.3859,10.8777,12.6508,0.0647,B
3,sa4/customer-feedback,122.21,3191.97,6739.44,0.0,0,599,2173.2967,10.1626,12.6508,0.066,B
3,es-stress-d2/elasticsearch-dynamic-0,11.56,1546.82,1414.09,0.0234,10,1789,6490.8644,2.397,12.6508,0.0038,B
3,es-stress-d/elasticsearch-dynamic-0,10.33,1565.73,1414.09,0.0,0,1562,5667.2611,2.3536,12.6508,0.0063,B
4,sa3/customer-feedback,121.14,3621.04,7112.8,3.7578,36,486,1958.6348,10.7072,15.7455,0.076,B
4,sa2/customer-feedback,118.95,4025.91,7474.42,0.0,0,426,1716.828,11.0683,15.7455,0.0701,B
4,sa1/customer-feedback,123.97,9627.61,12861.54,3.8477,38,402,1620.1053,17.941,15.7455,0.0716,B
4,sa4/customer-feedback,125.0,3192.15,6739.44,0.0,0,556,2240.7426,10.4065,15.7455,0.0687,B
4,es-stress-d/elasticsearch-dynamic-0,16.24,1566.57,1414.09,0.0,0,1223,4928.8278,2.7104,15.7455,0.0088,B
4,es-stress-d2/elasticsearch-dynamic-0,18.04,1547.67,1414.09,0.0,0,1425,5742.9105,2.7837,15.7455,0.0073,B
5,sa1/customer-feedback,129.33,9627.8,12861.54,0.0,0,478,1114.8638,12.9699,14.0573,0.0874,B
