window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa1/customer-feedback,122.86,8738.8,11945.76,0.168,14,698,446.1881,2.9569,7.9067,0.0753,A
0,sa2/customer-feedback,111.76,3150.86,6719.44,0.207,14,469,446.1881,2.6897,7.9067,0.0711,A
0,sa3/customer-feedback,125.48,3151.61,6715.03,0.2539,14,1003,446.1881,3.0199,7.9067,0.0669,A
0,sn1/compose-post-service,0.0,29.34,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/home-timeline-redis,4.95,2550.8,952.74,0.0,0,1443,446.1881,1.9607,2.0841,0.0084,A
0,sn1/home-timeline-service,0.0,80.84,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/jaeger,0.54,1369.75,75.0,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/media-frontend,2004.85,8192.0,648.43,0.0,0,4771468,127966.8926,48.2504,7.9067,1.08,A
0,sn1/media-memcached,0.32,4.63,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0042,A
0,sn1/media-mongodb,15.88,69.32,701.66,0.1094,20,504,446.1881,1.9607,7.9067,0.0125,A
0,sn1/media-service,0.0,4.56,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/nginx-thrift,5.48,33478.0,620.32,0.0,0,1385,446.1881,1.9607,2.0841,0.0042,A
0,sn1/post-storage-memcached,0.74,69.85,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/post-storage-mongodb,16.3,7033.09,2750.41,0.0195,2,473,446.1881,1.9607,7.9067,0.0167,A
0,sn1/post-storage-service,0.1,86.84,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/social-graph-mongodb,16.08,731.78,754.59,1.6094,34,468,446.1881,1.9607,7.9067,0.0084,A
0,sn1/social-graph-redis,2.63,20.3,103.57,0.0,0,1390,446.1881,1.9607,2.0841,0.0,A
0,sn1/social-graph-service,0.09,31.31,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/text-service,0.0,6.98,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/unique-id-service,0.0,4.51,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/url-shorten-memcached,0.34,4.63,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/url-shorten-mongodb,16.36,5929.56,1777.72,0.0195,2,452,446.1881,1.9607,7.9067,0.0125,A
0,sn1/url-shorten-service,0.11,7.24,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/user-memcached,0.37,6.32,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/user-mention-service,0.0,5.64,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/user-mongodb,15.77,93.91,702.36,0.5117,36,369,446.1881,1.9607,7.9067,0.0125,A
