window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,53.51,1763.48,1414.09,0.0,0,1166,415.7115,18.5151,7.4397,0.0087,A
1,hotel2/mongodb-user,12.42,161.33,400.43,0.0312,2,428,334.641,2.6325,7.4397,0.0087,A
1,hotel2/profile,1.37,43.17,1119.06,0.0,0,412,334.641,1.4705,1.5631,0.0022,A
1,hotel2/rate,1.19,25.04,1119.14,0.0,0,343,334.641,1.4705,1.5631,0.0,A
1,hotel2/recommendation,1.32,16.09,1119.06,0.0,0,832,334.641,1.4705,1.5631,0.0,A
1,hotel2/reservation,1.36,58.15,1119.06,0.0,0,506,334.641,1.4705,7.4397,0.0022,A
1,hotel2/search,0.49,21.82,1119.06,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel2/user,1.39,13.64,1119.06,0.0,0,667,334.641,1.4705,1.5631,0.0,A
1,hotel2/mongodb-reservation,15.06,257.63,400.43,0.0312,2,511,334.641,3.6084,7.4397,0.0087,A
1,hotel2/mongodb-recommendation,12.8,161.04,400.43,0.0312,2,364,334.641,2.6779,7.4397,0.0087,A
1,hotel2/mongodb-profile,13.0,163.23,400.43,0.0312,2,466,334.641,2.7176,7.4397,0.0108,A
1,hotel2/mongodb-rate,12.97,165.25,400.43,0.0312,2,345,334.641,2.7274,7.4397,0.0087,A
1,hotel1/consul,30.62,27.48,212.87,0.0,0,14347,5115.1048,4.0041,7.4397,0.026,A
1,hotel1/frontend,1.39,80.68,1119.14,0.0,0,114,334.641,1.4705,7.4397,0.0022,A
1,hotel1/geo,1.46,17.93,1119.06,0.0,0,284,334.641,1.4705,1.5631,0.0,A
1,hotel1/jaeger,0.36,14.83,81.01,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/memcached-profile,0.44,7.72,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/memcached-rate,0.38,7.46,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/memcached-reserve,0.37,7.1,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/mongodb-geo,11.07,161.88,400.43,0.0,0,560,334.641,2.4678,7.4397,0.0108,A
1,hotel1/mongodb-profile,10.71,162.68,400.43,0.0,0,457,334.641,2.4282,7.4397,0.0108,A
1,hotel1/mongodb-rate,13.5,163.8,400.43,0.0312,1,409,334.641,2.7838,7.4397,0.0087,A
1,hotel1/mongodb-recommendation,13.97,161.72,400.43,0.0312,1,474,334.641,2.8284,7.4397,0.0108,A
1,hotel1/mongodb-reservation,10.26,250.61,400.43,0.0,0,535,334.641,2.9625,7.4397,0.0108,A
1,hotel1/mongodb-user,14.55,162.63,400.43,0.0312,1,694,334.641,2.9069,7.4397,0.0087,A
1,es-stress-d2/elasticsearch-dynamic-0,49.67,1729.01,1414.09,0.0078,4,612,334.641,17.8047,7.4397,0.0087,A
1,hotel2/mongodb-geo,13.75,162.59,400.43,0.0312,2,426,334.641,2.8068,7.4397,0.0108,A
1,hotel2/memcached-reserve,0.4,7.26,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel2/memcached-rate,0.42,7.46,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel2/memcached-profile,0.46,7.75,79.27,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/profile,1.72,39.12,1119.06,0.0,0,620,334.641,1.4705,1.5631,0.0,A
1,hotel2/geo,1.15,18.88,1119.06,0.0,0,566,334.641,1.4705,1.5631,0.0043,A
1,hotel2/frontend,0.49,94.61,1119.14,0.0,0,0,334.641,1.4705,7.4397,0.0,A
1,hotel2/jaeger,0.36,14.6,81.01,0.0,0,0,334.641,1.4705,1.5631,0.0022,A
1,hotel1/user,1.21,13.86,1119.06,0.0,0,621,334.641,1.4705,1.5631,0.0022,A
1,hotel1/search,0.38,21.74,1119.06,0.0,0,0,334.641,1.4705,1.5631,0.0,A
1,hotel1/reservation,1.41,53.18,1119.06,0.0,0,696,334.641,1.4705,7.4397,0.0,A
1,hotel1/recommendation,1.39,15.27,1119.06,0.0,0,756,334.641,1.4705,1.5631,0.0,A
1,hotel1/rate,1.79,30.77,1119.14,0.0,0,1021,364.0149,1.4705,1.5631,0.0022,A
