window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa/customer-feedback,119.83,9341.56,12548.56,0.0,0,454,794.0041,52.883,31.262,0.0307,B
0,sa2/customer-feedback,58.96,2952.29,6578.88,0.0,0,716,1252.2179,26.02,31.262,0.026,B
1,sa/customer-feedback,124.18,9341.64,12548.56,0.0,0,498,4766.2645,57.7893,36.107,0.123,B
1,sa2/customer-feedback,54.58,2952.42,6578.88,0.0,0,818,7828.9245,25.3997,36.107,0.0617,B
2,sa/customer-feedback,122.47,9341.96,12548.56,0.0,0,494,5398.2765,29.8029,33.717,0.134,B
2,sa2/customer-feedback,58.39,2952.52,6578.88,0.0,0,1002,10949.5405,14.2091,33.717,0.0708,B
3,sa/customer-feedback,122.75,9342.41,12548.56,0.0,0,493,4157.5159,65.8937,34.9105,0.0166,B
3,sa2/customer-feedback,56.62,2952.79,6578.88,1.3984,16,979,8256.0001,30.3943,34.9105,0.0115,B
4,sa/customer-feedback,123.89,9343.14,12548.56,0.0,0,481,10012.9411,30.7443,38.3155,0.0605,B
4,sa2/customer-feedback,63.68,2952.8,6578.88,0.0,0,833,17340.4989,15.8027,38.3155,0.0265,B
5,sa/customer-feedback,117.14,9343.05,12548.56,3.8203,38,486,4714.9329,33.484,40.56,0.0555,B
5,sa2/customer-feedback,60.83,2952.92,6578.88,0.0,0,762,7392.5491,17.388,40.56,0.0278,B
6,sa/customer-feedback,3509.13,9347.18,12548.56,0.0,0,392,1668.9139,44.1587,42.9865,0.127,B
6,sa2/customer-feedback,62.64,2953.03,6578.88,0.0,0,706,3005.7481,0.7883,42.9865,0.0678,B
7,sa/customer-feedback,13402.61,9351.07,12548.56,0.0,0,334,3533.41,1421.491,39.1505,3.91,B
7,sa2/customer-feedback,12833.71,3004.41,6578.88,0.0,0,1084,11467.714,1361.153,39.1505,3.42,B
8,sa/customer-feedback,13446.06,9356.16,12548.56,0.0,0,384,670.6729,184.3967,41.78,10.1,B
8,sa2/customer-feedback,15199.66,3038.82,6578.88,0.0,0,3379,5901.5721,208.4453,41.78,13.3,B
9,sa/customer-feedback,14082.06,9354.32,12548.56,0.0,0,271,5737.0588,72.1319,43.3265,12.2,B
9,sa2/customer-feedback,11702.67,3055.68,6578.88,1.8164,20,482,10203.9202,59.9441,43.3265,11.3,B
10,sa/customer-feedback,14030.18,9354.62,12548.56,0.0,0,728,7631.1894,728.9293,49.5,16.5,B
10,sa2/customer-feedback,13733.12,3066.38,6578.88,0.0,0,875,9172.1026,713.4957,49.5,12.4,B
11,sa/customer-feedback,16126.78,9357.74,12548.56,3.7109,38,866,9926.2157,58.4658,42.988,11.0,B
11,sa2/customer-feedback,12059.99,3078.55,6578.88,0.0,0,359,4114.9093,43.7222,42.988,10.4,B
12,sa/customer-feedback,13154.37,9357.46,12548.56,0.0,0,264,4919.1594,29.1416,38.951,9.57,B
12,sa2/customer-feedback,13167.84,3080.27,6578.88,0.0,0,260,4844.6266,29.1714,38.951,16.1,B
13,sa/customer-feedback,12765.54,9357.64,12548.56,0.0,0,322,3041.5396,45.5981,44.0075,12.3,B
13,sa2/customer-feedback,11800.18,3071.07,6578.88,0.0,0,345,3258.7924,42.1499,44.0075,10.2,B
14,sa/customer-feedback,13279.35,9355.66,12548.56,0.0,0,284,4507.679,49.6725,43.0335,14.4,B
