window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa1/customer-feedback,123.36,8680.05,11884.59,0.0,0,449,446.1881,96.416,9.8214,0.0578,A
0,sa2/customer-feedback,117.0,3080.21,6658.32,0.0,0,544,446.1881,91.4452,9.8214,0.0801,A
0,sa3/customer-feedback,122.98,3068.53,6653.96,0.0,0,505,446.1881,96.119,9.8214,0.0578,A
0,sa4/customer-feedback,126.22,3064.97,6648.3,0.0,0,589,475.904,98.6514,9.8214,0.089,A
0,sn1/compose-post-service,0.03,28.61,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/home-timeline-redis,4.86,2551.99,952.74,0.0,0,1431,1156.2287,3.7985,2.0841,0.0,A
0,sn1/home-timeline-service,0.05,79.29,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/jaeger,0.53,844.33,75.0,0.0,0,247,446.1881,1.9607,2.0841,0.0,A
0,sn1/media-memcached,0.31,4.63,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/media-mongodb,12.32,68.96,701.54,0.0,0,408,446.1881,9.6291,9.8214,0.0089,A
0,sn1/media-service,0.02,4.59,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/nginx-thrift,2.64,32291.38,620.32,0.0,0,1342,1084.3179,2.0634,2.0841,0.0044,A
0,sn1/post-storage-memcached,0.75,69.85,75.33,0.0,0,397,446.1881,1.9607,2.0841,0.0,A
0,sn1/post-storage-mongodb,13.22,4185.19,1881.7,0.0078,4,571,461.3603,10.3325,9.8214,0.0089,A
0,sn1/post-storage-service,0.02,85.2,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/social-graph-mongodb,12.68,733.06,754.49,0.0,0,412,446.1881,9.9105,9.8214,0.0089,A
0,sn1/social-graph-redis,2.7,20.3,103.57,0.0,0,1377,1112.5974,2.1103,2.0841,0.0044,A
0,sn1/social-graph-service,0.02,31.3,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/text-service,0.02,8.11,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/unique-id-service,0.02,4.57,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/url-shorten-memcached,0.27,4.63,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/url-shorten-mongodb,12.58,3564.3,1325.77,0.0039,2,419,446.1881,9.8323,9.8214,0.0044,A
0,sn1/url-shorten-service,0.02,7.89,251.42,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
0,sn1/user-memcached,0.29,6.32,75.33,0.0,0,0,446.1881,1.9607,2.0841,0.0,A
