window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,sa/customer-feedback,123.7,12907.1,16007.84,0.0,0,556,3277.4832,17.6076,19.1212,0.0481,B
0,sa2/customer-feedback,118.96,6708.53,10036.41,3.8906,38,641,3778.5373,16.9329,19.1212,0.055,B
0,sa3/customer-feedback,124.37,3151.47,6704.88,0.0,0,427,2517.06,17.7029,19.1212,0.0584,B
0,sa4/customer-feedback,119.26,2999.55,6584.23,1.1992,14,799,4709.9085,16.9756,19.1212,0.0653,B
1,sa/customer-feedback,124.13,12912.92,16013.01,0.0,0,586,2558.9722,17.9626,19.826,0.0365,B
1,sa2/customer-feedback,116.85,6714.57,10041.57,0.0,0,624,2724.9124,16.9091,19.826,0.0477,B
1,sa3/customer-feedback,125.09,3156.9,6710.14,0.0,0,592,2585.1733,18.1015,19.826,0.0421,B
1,sa4/customer-feedback,110.96,3005.04,6589.46,0.0,0,489,2135.3881,16.0568,19.826,0.0449,B
2,sa/customer-feedback,120.84,12912.55,16013.01,0.0,0,854,14015.0929,19.5785,21.7532,0.116,B
2,sa2/customer-feedback,118.0,6713.75,10041.57,0.0,0,534,8763.5358,19.1184,21.7532,0.0983,B
2,sa3/customer-feedback,119.57,3157.55,6710.14,0.0,0,614,10076.4251,19.3727,21.7532,0.134,B
2,sa4/customer-feedback,115.76,3005.36,6589.46,0.0,0,512,8402.4913,18.7554,21.7532,0.143,B
3,sa/customer-feedback,122.14,12912.7,16013.01,0.0,0,756,4250.2585,16.6337,20.7667,0.124,B
3,sa2/customer-feedback,122.28,6715.25,10041.57,0.0,0,497,2794.1514,16.6527,20.7667,0.115,B
3,sa3/customer-feedback,122.49,3158.26,6710.14,0.0,0,601,3378.8431,16.6813,20.7667,0.0906,B
3,sa4/customer-feedback,120.97,3005.68,6589.46,0.0,0,743,4177.172,16.4743,20.7667,0.132,B
4,sa/customer-feedback,120.34,12913.66,16013.01,0.0,0,873,857.9437,10.7618,23.067,0.0295,B
4,sa2/customer-feedback,124.22,6714.82,10041.57,3.8828,38,540,530.6869,11.1088,23.067,0.0295,B
4,sa3/customer-feedback,125.95,3159.15,6710.14,3.832,38,526,516.9283,11.2635,23.067,0.0295,B
4,sa4/customer-feedback,120.13,3005.62,6589.46,3.7617,38,758,744.9271,10.743,23.067,0.0273,B
5,sa/customer-feedback,124.65,12914.27,16013.01,0.0,0,739,4387.0153,21.3472,23.808,0.0735,B
5,sa2/customer-feedback,118.21,6715.59,10041.57,0.0,0,493,2926.6557,20.2443,23.808,0.0892,B
5,sa3/customer-feedback,122.6,3159.04,6710.14,0.0,0,486,2885.1007,20.9961,23.808,0.0787,B
5,sa4/customer-feedback,118.94,3007.19,6589.46,0.0,0,556,3300.6502,20.3693,23.808,0.0735,B
6,sa/customer-feedback,123.45,12913.75,16013.01,3.8516,38,606,6124.1363,69.0939,22.749,0.17,B
6,sa2/customer-feedback,115.3,6715.91,10041.57,0.0,0,575,5810.8554,64.5324,22.749,0.114,B
6,sa3/customer-feedback,123.6,3159.04,6710.14,0.0,0,596,6023.078,69.1779,22.749,0.142,B
6,sa4/customer-feedback,119.11,3006.17,6589.46,0.0,0,466,4709.3193,66.6648,22.749,0.114,B
7,sa/customer-feedback,121.35,12914.18,16013.01,0.0,0,511,2630.1847,15.7596,20.5952,0.0791,B
7,sa2/customer-feedback,116.04,6716.55,10041.57,0.0,0,452,2326.5039,15.07,20.5952,0.0643,B
7,sa3/customer-feedback,124.4,3160.04,6710.14,0.0,0,543,2794.893,16.1557,20.5952,0.0841,B
7,sa4/customer-feedback,125.94,3007.21,6589.46,0.0,0,524,2697.0974,16.3557,20.5952,0.0692,B
8,sa/customer-feedback,119.25,12914.66,16013.01,0.0,0,735,6406.0579,11.3956,19.554,0.0898,B
8,sa2/customer-feedback,116.1,6716.56,10041.57,0.0,0,433,3773.9089,11.0946,19.554,0.0748,B
8,sa3/customer-feedback,120.01,3159.96,6710.14,0.0,0,442,3852.3504,11.4682,19.554,0.0848,B
8,sa4/customer-feedback,122.86,3006.86,6589.46,0.0,0,750,6536.7938,11.7406,19.554,0.0499,B
9,sa/customer-feedback,119.67,12915.42,16013.01,0.0,0,508,3817.6164,18.0474,17.5775,0.0958,B
9,sa2/customer-feedback,114.02,6717.0,10041.57,0.0,0,495,3719.9215,17.1953,17.5775,0.0798,B
9,sa3/customer-feedback,122.71,3160.56,6710.14,0.0,0,618,4644.2656,18.5059,17.5775,0.101,B
9,sa4/customer-feedback,124.02,3008.16,6589.46,0.0,0,645,4847.1704,18.7034,17.5775,0.0745,B
10,sa/customer-feedback,114.47,12915.64,16013.01,0.0,0,439,4323.4122,0.5819,19.8102,0.0377,B
10,sa2/customer-feedback,116.88,6717.12,10041.57,3.9062,38,418,4116.5975,0.5941,19.8102,0.031,B
10,sa3/customer-feedback,119.92,3160.82,6710.14,3.75,38,502,4943.8564,0.6096,19.8102,0.0421,B
10,sa4/customer-feedback,7788.31,3016.99,6589.46,3.9102,40,347,3417.3669,39.5904,19.8102,0.0333,B
11,sa/customer-feedback,11963.82,12928.87,16013.01,0.0,0,291,1338.7092,33.49,21.016,10.4,B
11,sa2/customer-feedback,5496.43,6722.98,10041.57,0.0,0,318,1462.9194,15.386,21.016,0.09,B
11,sa3/customer-feedback,113.91,3161.07,6710.14,0.0,0,570,2622.214,0.3189,21.016,0.101,B
11,sa4/customer-feedback,12013.52,3028.61,6589.46,0.0,0,278,1278.9044,33.6291,21.016,6.82,B
12,sa/customer-feedback,14419.74,12924.81,16013.01,3.8398,38,336,278.3698,13.3706,24.1127,7.31,B
12,sa2/customer-feedback,16441.73,6727.1,10041.57,0.0,0,6926,5738.0629,15.2455,24.1127,11.9,B
12,sa3/customer-feedback,11819.0,3170.43,6710.14,0.0,0,1261,1044.7152,10.9591,24.1127,5.2,B
12,sa4/customer-feedback,12198.34,3017.28,6589.46,0.0,0,638,528.5712,11.3108,24.1127,10.1,B
13,sa/customer-feedback,11209.41,12925.39,16013.01,0.0,0,435,1135.3253,48.0806,28.834,11.1,B
13,sa2/customer-feedback,15522.52,6725.87,10041.57,0.0,0,4810,12553.8264,66.5808,28.834,17.4,B
13,sa3/customer-feedback,15416.08,3170.14,6710.14,0.0,0,371,968.2889,66.1242,28.834,17.4,B
13,sa4/customer-feedback,16287.83,3026.85,6589.46,0.0,0,2102,5486.1004,69.8634,28.834,15.4,B
14,sa/customer-feedback,15628.7,12923.37,16013.01,0.0,0,649,2094.7751,36.4447,28.7302,18.5,B
14,sa2/customer-feedback,15225.72,6727.38,10041.57,0.0,0,2209,7129.9818,35.505,28.7302,12.9,B
14,sa3/customer-feedback,13777.53,3170.27,6710.14,0.0,0,320,1032.8629,32.128,28.7302,14.1,B
14,sa4/customer-feedback,14739.54,3044.73,6589.46,0.0,0,5886,18998.2222,34.3713,28.7302,14.8,B
15,sa/customer-feedback,16774.52,12930.88,16013.01,0.0,0,1997,1731.701,27.9041,33.656,17.5,B
15,sa2/customer-feedback,14581.6,6728.51,10041.57,0.0,0,1831,1587.7539,24.2562,33.656,16.0,B
15,sa3/customer-feedback,15677.03,3172.68,6710.14,0.0,0,347,300.9015,26.0784,33.656,16.0,B
15,sa4/customer-feedback,18341.91,3033.3,6589.46,0.0,0,17851,15479.5166,30.5114,33.656,19.8,B
16,sa/customer-feedback,14932.26,12928.37,16013.01,0.0,0,597,412.4955,10.0684,24.4855,16.4,B
16,sa2/customer-feedback,16323.24,6734.22,10041.57,3.8555,36,259,178.9553,11.0063,24.4855,13.8,B
16,sa3/customer-feedback,14854.59,3178.03,6710.14,0.0,0,358,247.3591,10.016,24.4855,21.0,B
16,sa4/customer-feedback,14896.7,3031.36,6589.46,4.0273,40,8805,6083.7901,10.0444,24.4855,15.3,B
17,sa/customer-feedback,15501.41,12929.45,16013.01,0.0,0,425,323.6959,25.4396,25.0555,21.3,B
17,sa2/customer-feedback,14755.22,6737.1,10041.57,0.0,0,2706,2060.9907,24.2151,25.0555,13.9,B
17,sa3/customer-feedback,19301.07,3173.16,6710.14,3.9453,38,6064,4618.569,31.6753,25.0555,16.9,B
17,sa4/customer-feedback,17591.03,3029.2,6589.46,0.0,0,7582,5774.7345,28.869,25.0555,13.4,B
18,sa/customer-feedback,13956.81,12930.84,16013.01,4.0625,40,294,329.3336,13.1175,26.3285,16.3,B
18,sa2/customer-feedback,15217.26,6734.07,10041.57,0.0,0,315,352.8574,14.3022,26.3285,20.6,B
18,sa3/customer-feedback,16272.94,3174.36,6710.14,0.0,0,3178,3559.9396,15.2944,26.3285,16.2,B
18,sa4/customer-feedback,12658.08,3030.86,6589.46,0.0,0,7064,7912.9683,11.8969,26.3285,9.13,B
19,sa/customer-feedback,14024.35,12929.48,16013.01,0.0,0,294,984.1054,24.7165,27.8272,15.6,B
19,sa2/customer-feedback,13793.76,6732.29,10041.57,0.0,0,342,1144.7757,24.3101,27.8272,16.1,B
19,sa3/customer-feedback,12043.16,3174.68,6710.14,0.0,0,226,756.4892,21.2248,27.8272,17.0,B
19,sa4/customer-feedback,12933.9,3029.34,6589.46,0.0,0,2542,8508.8297,22.7947,27.8272,15.3,B
20,sa/customer-feedback,16752.23,12931.69,16013.01,0.0,0,2096,1597.1368,11.0484,29.6458,19.0,B
20,sa2/customer-feedback,14581.11,6732.87,10041.57,0.0,0,499,380.2344,9.6165,29.6458,11.1,B
20,sa3/customer-feedback,13690.56,3173.91,6710.14,0.0,0,13566,10337.1933,9.0291,29.6458,9.35,B
