window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,7.61,1536.2,1414.09,0.0,0,1756,1366.2577,2.2901,3.8772,0.0088,B
1,sn2/media-memcached,0.32,4.37,75.33,0.0,0,0,0.0,0.0629,1.1368,0.0,B
1,sn2/media-frontend,0.0,2023.52,648.43,0.0,0,0,0.0,1.121,3.8772,0.0,B
1,sn2/jaeger,0.56,173.57,75.0,0.0,0,0,0.0,0.2021,3.8772,0.0,B
1,sn2/home-timeline-service,0.02,43.89,251.42,0.0,0,0,0.0,0.0281,1.1368,0.0,B
1,sn2/home-timeline-redis,4.91,990.34,469.88,0.0,0,1266,985.0126,1.4772,3.8772,0.0088,B
1,sn2/compose-post-service,0.02,15.28,251.42,0.0,0,0,0.0,0.0122,1.1368,0.0,B
1,sn1/user-timeline-service,0.12,42.19,251.42,0.0,0,0,0.0,0.0461,1.1368,0.0,B
1,sn1/user-timeline-redis,4.66,41.65,110.74,0.0,0,1318,1025.4713,0.9043,1.1368,0.0058,B
1,sn1/user-timeline-mongodb,17.78,1373.37,894.69,0.0234,2,2095,1630.017,4.1232,3.8772,0.0175,B
1,sn1/user-service,0.12,17.92,251.42,0.0,0,0,0.0,0.0326,1.1368,0.0,B
1,sn1/user-mongodb,16.02,93.71,702.6,0.0195,2,548,426.372,3.0814,3.8772,0.0146,B
1,sn1/user-mention-service,0.0,4.87,251.42,0.0,0,0,0.0,0.0027,1.1368,0.0,B
1,sn1/user-memcached,0.36,6.06,75.33,0.0,0,0,0.0,0.0714,1.1368,0.0,B
1,sn1/url-shorten-service,0.15,5.43,251.42,0.0,0,0,0.0,0.0314,1.1368,0.0,B
1,sn1/url-shorten-mongodb,14.36,744.55,820.9,0.5039,46,617,480.0575,3.128,3.8772,0.0175,B
1,sn2/media-mongodb,15.27,70.27,701.86,0.0234,4,587,456.716,2.9266,3.8772,0.0204,B
1,sn2/nginx-thrift,3.88,30989.53,620.32,0.0,0,1447,1125.8399,17.9018,3.8772,0.0117,B
1,sn2/post-storage-memcached,0.75,69.45,75.33,0.0,0,831,646.5604,0.1803,3.8772,0.0,B
1,sn2/post-storage-mongodb,17.07,911.26,926.74,0.0195,2,865,673.0142,3.7329,3.8772,0.0175,B
1,sn2/user-timeline-service,0.11,30.2,251.42,0.0,0,0,0.0,0.0375,1.1368,0.0,B
1,sn2/user-timeline-redis,2.66,40.25,111.06,0.0,0,1404,1092.3837,0.5253,1.1368,0.0029,B
1,sn2/user-timeline-mongodb,16.77,1386.98,898.13,0.0195,2,529,411.589,3.9397,3.8772,0.0175,B
1,sn2/user-service,0.11,18.52,251.42,0.0,0,0,0.0,0.0311,1.1368,0.0,B
1,sn2/user-mongodb,16.66,91.46,702.44,0.0195,2,847,659.0092,3.2012,3.8772,0.0204,B
1,sn2/user-mention-service,0.0,5.0,251.42,0.0,0,0,0.0,0.0028,1.1368,0.0,B
1,sn2/user-memcached,0.36,6.08,75.33,0.0,0,0,0.0,0.0714,1.1368,0.0,B
1,sn1/url-shorten-memcached,0.28,4.39,75.33,0.0,0,0,0.0,0.0554,1.1368,0.0,B
1,sn2/url-shorten-service,0.16,5.31,251.42,0.0,0,0,0.0,0.0332,1.1368,0.0029,B
1,sn2/url-shorten-memcached,0.28,4.38,75.33,0.0,0,0,0.0,0.0554,1.1368,0.0029,B
1,sn2/unique-id-service,0.0,3.98,251.42,0.0,0,0,0.0,0.0022,1.1368,0.0,B
1,sn2/text-service,0.0,4.96,251.42,0.0,0,0,0.0,0.0027,1.1368,0.0,B
1,sn2/social-graph-service,0.13,31.94,251.42,0.0,0,0,0.0,0.0423,1.1368,0.0,B
1,sn2/social-graph-redis,2.67,20.07,103.57,0.0,0,1291,1004.4639,0.516,1.1368,0.0058,B
1,sn2/social-graph-mongodb,15.59,739.42,756.89,0.0273,4,722,561.7529,3.3578,3.8772,0.0204,B
1,sn2/post-storage-service,0.14,14.36,251.42,0.0,0,0,0.0,0.0344,1.1368,0.0,B
1,sn2/url-shorten-mongodb,15.84,750.08,821.05,0.0234,2,483,375.7987,3.411,3.8772,0.0204,B
