window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,hotel/consul,28.57,34.37,201.48,0.0,0,10717,13505.3048,2.4509,11.7448,0.0477,A
0,hotel/frontend,0.73,114.93,1119.14,0.0,0,0,557.7351,2.4509,2.6052,0.2,A
0,hotel/geo,1.67,20.96,1119.06,0.0,0,690,869.5214,2.4509,2.6052,0.0095,A
0,hotel/jaeger,0.3,17.75,81.01,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
0,hotel/memcached-profile,0.46,7.76,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
0,hotel/memcached-rate,0.43,7.71,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
0,hotel/memcached-reserve,0.36,7.42,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
0,hotel/mongodb-geo,9.62,78.55,400.43,0.0,0,545,686.7959,2.4509,2.6052,0.0191,A
0,hotel/mongodb-profile,10.05,78.79,400.43,0.0,0,483,608.6649,2.4509,11.7448,0.0191,A
0,hotel/mongodb-rate,10.91,79.96,400.43,0.0234,2,411,557.7351,2.4509,11.7448,0.0143,A
0,hotel/mongodb-recommendation,9.85,78.25,400.43,0.0,0,326,557.7351,2.4509,2.6052,0.0143,A
0,hotel/mongodb-reservation,9.69,278.05,400.43,0.0,0,430,557.7351,2.4509,2.6052,0.0143,A
0,hotel/mongodb-user,10.82,78.11,400.43,0.0,0,522,657.8118,2.4509,11.7448,0.0191,A
0,hotel/profile,1.33,41.23,1119.06,0.0,0,818,1030.8239,2.4509,2.6052,0.0048,A
0,hotel/rate,1.06,35.93,1119.14,0.0,0,354,557.7351,2.4509,2.6052,0.0,A
0,hotel/recommendation,1.09,19.61,1119.06,0.0,0,518,652.7711,2.4509,2.6052,0.0048,A
0,hotel/reservation,1.64,104.73,1119.06,0.0,0,758,955.2133,2.4509,2.6052,0.0,A
0,hotel/search,0.46,30.86,1119.06,0.0,0,0,557.7351,2.4509,2.6052,0.0573,A
0,hotel/user,1.8,15.24,1119.06,0.0,0,834,1050.9867,2.4509,2.6052,0.0,A
0,sa1/customer-feedback,120.13,3160.53,6718.11,0.0,0,512,645.21,9.5431,11.7448,0.196,A
0,sa2/customer-feedback,112.95,3126.11,6696.75,0.0,0,620,781.309,8.9727,11.7448,0.186,A
0,sa3/customer-feedback,112.18,3126.66,6698.82,0.0,0,501,631.3481,8.9115,11.7448,0.215,A
0,sa4/customer-feedback,120.88,3124.49,6698.26,0.0,0,445,560.7783,9.6026,11.7448,0.215,A
0,sa5/customer-feedback,111.99,3119.06,6690.95,0.0,0,451,568.3393,8.8964,11.7448,0.2,A
1,hotel/consul,28.68,34.11,201.48,0.0,0,9473,7142.2644,4.7342,9.6104,0.065,A
1,hotel/frontend,0.45,114.84,1119.14,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
1,hotel/geo,1.26,20.96,1119.06,0.0,0,572,557.7351,2.4509,2.6052,0.0,A
1,hotel/jaeger,0.29,17.75,81.01,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
1,hotel/memcached-profile,0.43,7.76,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
1,hotel/memcached-rate,0.45,7.71,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0065,A
1,hotel/memcached-reserve,0.36,7.42,79.25,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
1,hotel/mongodb-geo,11.15,78.8,400.43,0.0234,4,409,557.7351,2.4509,9.6104,0.026,A
1,hotel/mongodb-profile,12.15,78.67,400.43,0.0195,2,729,557.7351,2.4509,9.6104,0.0195,A
1,hotel/mongodb-rate,10.23,79.71,400.43,0.0,0,384,557.7351,2.4509,9.6104,0.026,A
1,hotel/mongodb-recommendation,12.14,78.49,400.43,0.0195,2,408,557.7351,2.4509,9.6104,0.0195,A
1,hotel/mongodb-reservation,11.21,278.11,400.43,0.0195,2,603,557.7351,2.4509,9.6104,0.026,A
1,hotel/mongodb-user,10.85,77.79,400.43,0.0195,2,626,557.7351,2.4509,9.6104,0.0195,A
1,hotel/profile,1.66,41.18,1119.06,0.0,0,846,637.8503,2.4509,2.6052,0.0,A
1,hotel/rate,2.18,35.89,1119.14,0.0,0,821,619.0013,2.4509,2.6052,0.0065,A
1,hotel/recommendation,1.81,19.62,1119.06,0.0,0,861,649.1597,2.4509,2.6052,0.0,A
1,hotel/reservation,1.21,104.47,1119.06,0.0,0,389,557.7351,2.4509,2.6052,0.0,A
1,hotel/search,0.55,30.86,1119.06,0.0,0,0,557.7351,2.4509,2.6052,0.0,A
