window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
0,hotel/consul,27.7,31.31,201.48,0.0,0,12952,5794.1213,4.0708,7.1287,0.0298,A
0,hotel/frontend,0.76,142.47,1119.14,0.0,0,94,176.1269,0.774,0.8227,0.0,A
0,hotel/geo,1.08,21.91,1119.06,0.0,0,542,242.4655,0.774,0.8227,0.003,A
0,hotel/jaeger,0.28,14.78,81.01,0.0,0,0,176.1269,0.774,0.8227,0.0,A
0,hotel/memcached-profile,0.43,7.76,79.25,0.0,0,0,176.1269,0.774,0.8227,0.0,A
0,hotel/memcached-rate,0.46,7.7,79.25,0.0,0,0,176.1269,0.774,0.8227,0.0,A
0,hotel/memcached-reserve,0.37,7.42,79.25,0.0,0,0,176.1269,0.774,0.8227,0.0,A
0,hotel/mongodb-geo,12.11,68.83,400.43,0.0234,2,479,214.2823,1.7797,7.1287,0.0119,A
0,hotel/mongodb-profile,14.02,69.42,400.43,0.0234,2,324,176.1269,2.0604,7.1287,0.006,A
0,hotel/mongodb-rate,11.99,70.97,400.43,0.0,0,473,211.5982,1.7621,7.1287,0.0149,A
0,hotel/mongodb-recommendation,14.9,69.26,400.43,0.0234,2,322,176.1269,2.1897,7.1287,0.0119,A
0,hotel/mongodb-reservation,14.16,265.45,400.43,0.0234,2,511,228.5976,2.081,7.1287,0.0119,A
0,hotel/mongodb-user,12.69,69.27,400.43,0.0234,2,1041,465.6949,1.8649,7.1287,0.0089,A
0,hotel/profile,1.82,40.38,1119.06,0.0,0,756,338.1992,0.774,0.8227,0.0,A
0,hotel/rate,1.6,35.52,1119.14,0.0,0,723,323.4365,0.774,0.8227,0.0,A
0,hotel/recommendation,1.72,19.35,1119.06,0.0,0,319,176.1269,0.774,0.8227,0.0,A
0,hotel/reservation,1.14,111.09,1119.06,0.0,0,380,176.1269,0.774,0.8227,0.0,A
0,hotel/search,0.49,32.59,1119.06,0.0,0,0,176.1269,0.774,0.8227,0.0,A
0,hotel/user,1.36,15.26,1119.06,0.0,0,696,311.358,0.774,0.8227,0.003,A
