window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,16.84,1590.29,1414.09,0.0312,4,1095,418.3013,2.8857,5.8319,0.0046,A
1,sn1/jaeger,0.59,864.36,75.0,0.0,0,0,418.3013,1.8382,5.8319,0.0046,A
1,sn1/media-frontend,0.0,2027.81,648.43,0.0,0,0,418.3013,1.8382,5.8319,0.0,A
1,sn1/media-memcached,0.29,4.37,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/media-mongodb,27.94,62.91,701.33,0.0,0,8505,2030.3654,2.7573,5.8319,0.0137,A
1,sn1/media-service,0.0,11.2,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/nginx-thrift,6.44,24604.83,620.32,0.0,0,1337,418.3013,20.0205,5.8319,0.0,A
1,sn1/post-storage-memcached,0.29,4.39,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/post-storage-mongodb,29.89,63.21,701.34,0.0,0,6757,1613.0722,2.9465,5.8319,0.0137,A
1,sn1/post-storage-service,1.07,4.52,251.42,0.0,0,222,418.3013,1.8382,1.9539,0.0,A
1,sn1/social-graph-mongodb,29.88,63.47,701.34,0.0,0,7172,1712.1435,2.9458,5.8319,0.0182,A
1,sn1/social-graph-service,0.97,4.28,251.42,0.0,0,85,418.3013,1.8382,1.9539,0.0,A
1,sn1/text-service,0.0,24.08,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/unique-id-service,0.0,4.25,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/url-shorten-memcached,0.32,4.37,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/url-shorten-mongodb,28.15,65.39,701.34,0.0234,2,4577,1092.6493,2.7796,5.8319,0.0091,A
1,sn1/url-shorten-service,1.05,4.51,251.42,0.0,0,217,418.3013,1.8382,1.9539,0.0,A
1,sn1/user-memcached,0.3,4.6,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/user-mention-service,0.03,29.96,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/user-mongodb,29.41,86.27,701.52,0.0,0,7542,1800.4722,2.9182,5.8319,0.0091,A
1,sn1/user-service,1.02,5.78,251.42,0.0,0,211,418.3013,1.8382,1.9539,0.0046,A
1,sn1/user-timeline-mongodb,30.35,63.25,701.34,0.0,0,9637,2300.6033,2.9912,5.8319,0.0137,A
1,sn1/user-timeline-redis,2.41,10.91,97.27,0.0,0,1153,418.3013,1.8382,1.9539,0.0,A
1,sn1/user-timeline-service,0.94,4.29,251.42,0.0,0,196,418.3013,1.8382,1.9539,0.0,A
1,sn1/home-timeline-service,0.0,44.09,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,sn1/home-timeline-redis,4.82,15.77,97.27,0.0,0,1517,418.3013,1.8382,1.9539,0.0091,A
1,sn1/social-graph-redis,2.48,11.16,97.27,0.0,0,1423,418.3013,1.8382,1.9539,0.0,A
1,sn1/compose-post-service,0.0,20.54,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
1,es-stress-d3/elasticsearch-dynamic-0,19.55,1565.98,1414.09,0.0273,8,1303,418.3013,3.1291,5.8319,0.0091,A
1,es-stress-d4/elasticsearch-dynamic-0,20.48,1541.48,1414.09,0.0,0,877,418.3013,3.1999,5.8319,0.0137,A
1,es-stress-d5/elasticsearch-dynamic-0,17.89,1571.07,1414.08,0.0234,10,1150,418.3013,2.9723,5.8319,0.0091,A
1,es-stress-d2/elasticsearch-dynamic-0,18.91,1552.14,1414.09,0.0391,10,1068,418.3013,3.0562,5.8319,0.0046,A
2,sn1/post-storage-mongodb,30.2,63.21,701.34,0.0234,2,8787,1960.4004,2.1163,5.7983,0.0137,A
2,sn1/post-storage-memcached,0.28,4.39,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/nginx-thrift,1.75,24604.83,620.32,0.0,0,1482,418.3013,16.1988,5.7983,0.0,A
2,sn1/media-service,0.03,11.2,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/home-timeline-redis,4.74,15.77,97.27,0.0,0,1585,418.3013,1.8382,1.9539,0.0091,A
2,sn1/media-memcached,0.3,4.37,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/media-frontend,0.0,2027.81,648.43,0.0,0,0,418.3013,1.8382,5.7983,0.0,A
2,sn1/jaeger,0.56,864.36,75.0,0.0,0,0,418.3013,1.8382,5.7983,0.0046,A
2,sn1/home-timeline-service,0.02,44.09,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/post-storage-service,0.95,4.52,251.42,0.0,0,105,418.3013,1.8382,1.9539,0.0,A
2,sn1/media-mongodb,29.29,63.32,701.33,0.0234,2,8431,1880.976,2.0539,5.7983,0.0137,A
2,sn1/social-graph-mongodb,30.63,63.41,701.34,0.0234,2,7655,1707.8486,2.146,5.7983,0.0182,A
2,sn1/user-memcached,0.29,4.6,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/text-service,0.02,24.08,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/unique-id-service,0.03,4.25,251.42,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/url-shorten-memcached,0.29,4.37,75.33,0.0,0,0,418.3013,1.8382,1.9539,0.0,A
2,sn1/url-shorten-mongodb,28.74,65.32,701.34,0.0,0,5186,1157.0088,2.0174,5.7983,0.0091,A
2,sn1/url-shorten-service,1.06,4.51,251.42,0.0,0,212,418.3013,1.8382,1.9539,0.0,A
