window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,9.78,1557.23,1414.09,0.0234,6,1770,3625.5263,2.4507,8.854,0.0084,B
1,sa4/customer-feedback,59.57,2935.06,6577.44,0.0,0,748,1532.1433,7.3507,8.854,0.0545,B
1,sa3/customer-feedback,120.05,3427.71,6949.34,0.0,0,576,1179.8323,11.9368,8.854,0.0965,B
1,sa2/customer-feedback,120.02,3854.93,7310.93,0.0,0,420,860.2944,12.4289,8.854,0.103,B
1,sa1/customer-feedback,123.74,9453.04,12698.02,0.0,0,566,1159.3491,19.1513,8.854,0.107,B
1,es-stress-d2/elasticsearch-dynamic-0,12.14,1554.97,1414.09,0.0,0,1678,3437.0808,2.6048,8.854,0.0084,B
1,es-stress-d3/elasticsearch-dynamic-0,12.32,1541.42,1414.09,0.0,0,1622,3322.3749,2.6011,8.854,0.0147,B
1,es-stress-d4/elasticsearch-dynamic-0,11.78,1581.32,1414.09,0.0234,6,1068,2187.6057,2.6114,8.854,0.0084,B
1,es-stress-d5/elasticsearch-dynamic-0,9.77,1603.37,1414.09,0.0,0,1764,3613.2363,2.5034,8.854,0.0063,B
2,sa4/customer-feedback,62.09,2935.52,6577.44,0.0,0,901,632.6191,8.0714,8.4808,0.0409,B
2,sa1/customer-feedback,122.21,9453.11,12698.02,0.0,0,501,351.7671,20.3831,8.4808,0.0743,B
2,sa2/customer-feedback,123.61,3856.15,7310.93,0.0,0,459,322.2776,13.6364,8.4808,0.0743,B
2,sa3/customer-feedback,115.25,3428.16,6949.34,0.0,0,535,375.6395,12.5096,8.4808,0.0712,B
2,es-stress-d/elasticsearch-dynamic-0,10.89,1558.37,1414.09,0.0,0,1598,1122.0036,2.6923,8.4808,0.0076,B
2,es-stress-d2/elasticsearch-dynamic-0,7.87,1554.85,1414.09,0.0,0,2293,1609.984,2.4701,8.4808,0.0076,B
2,es-stress-d3/elasticsearch-dynamic-0,7.93,1541.42,1414.09,0.0,0,2113,1483.6006,2.458,8.4808,0.003,B
2,es-stress-d4/elasticsearch-dynamic-0,7.3,1581.13,1414.09,0.0,0,1893,1329.132,2.4612,8.4808,0.0046,B
2,es-stress-d5/elasticsearch-dynamic-0,9.38,1603.62,1414.09,0.0234,6,1520,1067.2375,2.6388,8.4808,0.0061,B
3,sa4/customer-feedback,62.47,2935.18,6577.44,0.0,0,705,1043.5496,8.545,9.232,0.055,B
3,sa1/customer-feedback,125.27,9453.47,12698.02,3.9688,38,525,777.1114,21.8692,9.232,0.0998,B
3,sa2/customer-feedback,123.53,3855.9,7310.93,0.0,0,501,741.5863,14.312,9.232,0.0977,B
3,sa3/customer-feedback,122.13,3427.8,6949.34,3.8359,38,632,935.4941,13.6398,9.232,0.108,B
3,es-stress-d2/elasticsearch-dynamic-0,11.52,1555.99,1414.09,0.0234,6,1803,2668.8226,2.9222,9.232,0.0041,B
3,es-stress-d3/elasticsearch-dynamic-0,12.56,1542.56,1414.09,0.0,0,1842,2726.5508,2.9818,9.232,0.0102,B
