window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts,tier
1,es-stress-d/elasticsearch-dynamic-0,1005.35,29742.93,1414.1,0.0,0,1317,667.5302,152.3271,4.425,0.871,B
1,sn1/media-mongodb,14.72,68.71,701.23,0.0,0,567,287.3877,1.3688,4.425,0.0185,B
1,sn1/media-memcached,0.31,4.41,75.33,0.0,0,0,0.0,0.0358,1.2024,0.0,B
1,sn1/media-frontend,0.0,2027.74,648.43,0.0,0,0,0.0,4.7632,4.425,0.0,B
1,sn1/jaeger,0.53,53.59,75.0,0.0,0,0,0.0,0.1694,4.425,0.0,B
1,sn1/home-timeline-service,0.0,36.35,251.42,0.0,0,0,0.0,0.0854,1.2024,0.0,B
1,sn1/home-timeline-redis,4.93,184.51,159.55,0.0,0,1487,753.6959,0.8378,4.425,0.0,B
1,sn1/media-service,0.0,4.01,251.42,0.0,0,0,0.0,0.0094,1.2024,0.0,B
1,sn1/compose-post-service,0.01,14.63,251.42,0.0,0,0,0.0,0.0352,1.2024,0.0,B
1,sa1/customer-feedback,120.75,3606.22,7106.5,0.0,0,430,217.9484,18.3752,4.425,0.102,B
1,sn1/post-storage-memcached,0.73,48.32,75.33,0.0,0,448,227.0718,0.1734,1.2024,0.0,B
1,sn1/post-storage-mongodb,15.3,244.6,747.16,0.0,0,564,285.8672,1.8295,4.425,0.0093,B
1,sn1/post-storage-service,0.0,12.22,251.42,0.0,0,0,0.0,0.0287,1.2024,0.0,B
1,sn1/user-timeline-service,0.0,33.87,251.42,0.0,0,0,0.0,0.0796,1.2024,0.0,B
1,sn1/user-timeline-redis,4.77,17.84,99.39,0.0,0,1404,711.6268,0.4332,1.2024,0.0093,B
1,sn1/user-timeline-mongodb,14.99,196.66,711.61,0.0,0,491,248.8666,1.6915,4.425,0.0093,B
1,sn1/user-service,0.02,18.06,251.42,0.0,0,0,0.0,0.0441,1.2024,0.0,B
1,sn1/user-mongodb,14.82,94.27,701.92,0.0,0,469,237.7158,1.437,4.425,0.0185,B
1,sn1/user-mention-service,0.0,4.96,251.42,0.0,0,0,0.0,0.0117,1.2024,0.0,B
1,sn1/user-memcached,0.37,6.08,75.33,0.0,0,0,0.0,0.0446,1.2024,0.0,B
1,sn1/url-shorten-service,0.0,5.36,251.42,0.0,0,0,0.0,0.0126,1.2024,0.0,B
1,sn1/url-shorten-mongodb,15.41,210.41,723.96,0.0703,6,1152,583.8989,1.7582,4.425,0.0093,B
1,sn1/url-shorten-memcached,0.29,4.41,75.33,0.0,0,0,0.0,0.0341,1.2024,0.0,B
1,sn1/unique-id-service,0.0,4.09,251.42,0.0,0,0,0.0,0.0096,1.2024,0.0,B
1,sn1/text-service,0.02,5.08,251.42,0.0,0,0,0.0,0.0136,1.2024,0.0,B
1,sn1/social-graph-service,0.0,31.05,251.42,0.0,0,0,0.0,0.0729,1.2024,0.0,B
1,sn1/social-graph-redis,2.84,20.07,103.57,0.0,0,1386,702.5033,0.2801,1.2024,0.0,B
1,sn1/social-graph-mongodb,15.08,749.84,756.4,0.1016,10,649,328.95,2.9983,4.425,0.0093,B
1,sn1/nginx-thrift,2.45,27598.61,620.32,0.0,0,1604,812.9981,65.0302,4.425,0.0093,B
1,hotel1/mongodb-recommendation,13.49,74.54,400.43,0.0312,1,337,170.8107,1.2816,4.425,0.0185,B
1,hotel1/mongodb-rate,13.41,76.27,400.43,0.0312,1,412,208.8249,1.2791,4.425,0.0,B
1,hotel1/mongodb-profile,12.81,76.02,400.43,0.0312,1,399,202.2358,1.2293,4.425,0.0185,B
1,hotel1/mongodb-geo,9.49,74.98,400.43,0.0312,1,597,302.5934,0.9545,4.425,0.0093,B
1,hotel1/memcached-reserve,0.37,7.32,79.27,0.0,0,0,0.0,0.0475,1.2024,0.0,B
1,hotel1/memcached-rate,0.4,7.52,79.27,0.0,0,0,0.0,0.0505,1.2024,0.0,B
1,hotel1/memcached-profile,0.45,7.89,79.27,0.0,0,0,0.0,0.0554,1.2024,0.0,B
